obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""2406.811""","=""0.003""","=""2406.8110""","=""0.0025""","=""1200""","=""5.2e+05""","=""5.4e-02""","=""4.31e+01""","=""-0.26""",D+,"=""9.3860920""","=""9.9012309""","=""5s2.5p4.(3P<2>).6d""","=""2[4]""","=""9/2""","=""5s2.5p4.(3P<2>).5f""","=""2[5]*""","=""11/2""",10,12,,"=""u46""","=""L21117,L3674""",
"=""2412.8""","=""1.2""","=""2413.3653""","=""0.0022""","=""670""","=""""","=""""","=""""","=""""",,"=""9.3860920""","=""9.8998319""","=""5s2.5p4.(3P<2>).6d""","=""2[4]""","=""9/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",10,8,,"=""""","=""L22948c164""",
"=""2421.428""","=""0.003""","=""2421.4249""","=""0.0012""","=""160""","=""""","=""""","=""""","=""""",,"=""8.92396002""","=""9.43598993""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).6d""","=""2[3]""","=""5/2""",4,6,,"=""""","=""L21117,L3674""",
"=""2423.961""","=""0.003""","=""2423.9607""","=""0.0021""","=""300""","=""9.1e+04""","=""8.0e-03""","=""6.4e+00""","=""-1.1""",E,"=""9.3860920""","=""9.8975863""","=""5s2.5p4.(3P<2>).6d""","=""2[4]""","=""9/2""","=""5s2.5p4.(3P<2>).5f""","=""2[4]*""","=""9/2""",10,10,,"=""u46""","=""L21117,L3674""",
"=""2426.908""","=""0.004""","=""2426.9068""","=""0.0020""","=""240""","=""3.3e+05""","=""5.8e-02""","=""9.3e+00""","=""-0.9""",E,"=""9.3873728""","=""9.8982461""","=""5s2.5p4.(3P<2>).6d""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).5f""","=""2[2]*""","=""3/2""",2,4,,"=""u46""","=""L21117,L3674""",
"=""2441.350""","=""0.004""","=""2441.3512""","=""0.0013""","=""2200""","=""6.9e+05""","=""9.2e-02""","=""2.97e+01""","=""-0.43""",D+,"=""9.02691765""","=""9.5347684""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).6d""","=""2[2]""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""2442.743""","=""0.003""","=""2442.7445""","=""0.0010""","=""970""","=""1.18e+05""","=""2.11e-02""","=""3.40e+00""","=""-1.37""",C+,"=""7.55015091""","=""8.05771197""","=""5s2.5p4.(3P<0>).6s""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""",2,4,,"=""T10324""","=""L21117,L3674""",
"=""2443.291""","=""0.003""","=""2443.2906""","=""0.0013""","=""240""","=""1.33e+05""","=""2.4e-02""","=""3.8e+00""","=""-1.3""",E,"=""9.33637044""","=""9.84381806""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""3/2""",2,4,,"=""u46""","=""L21117,L3674""",
"=""2444.914""","=""0.004""","=""2444.9113""","=""0.0014""","=""""","=""""","=""""","=""""","=""""",,"=""9.33637044""","=""9.8434817""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).7d""","=""2[0]""","=""1/2""",2,2,,"=""""","=""L21117""",
"=""2459.808""","=""0.004""","=""2459.8092""","=""0.0010""","=""320""","=""4.7e+05""","=""2.9e-02""","=""1.39e+01""","=""-0.8""",E,"=""9.29453444""","=""9.79857433""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[1]""","=""3/2""",6,4,,"=""u46""","=""L21117,L3674""",
"=""2464.410""","=""0.004""","=""2464.364""","=""0.003""","=""bl*""","=""""","=""""","=""""","=""""",,"=""9.4009464""","=""9.9040547""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L21117c153""",
"=""2464.410""","=""0.004""","=""2464.595""","=""0.004""","=""bl*""","=""2.0e+05""","=""1.9e-02""","=""6.0e+00""","=""-1.1""",E,"=""9.4009464""","=""9.9040075""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[1]*""","=""3/2""",4,4,,"=""u46""","=""L21117c153""",
"=""2476.973""","=""0.004""","=""2476.9734""","=""0.0010""","=""14""","=""""","=""""","=""""","=""""",,"=""7.66465493""","=""8.16520209""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L21117,L3674""",
"=""2487.211""","=""0.003""","=""2487.2116""","=""0.0015""","=""290""","=""3.1e+05""","=""4.3e-02""","=""1.40e+01""","=""-0.8""",E,"=""9.4009464""","=""9.8994331""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""2493.152""","=""0.004""","=""2493.1483""","=""0.0020""","=""260""","=""1.4e+05""","=""1.34e-02""","=""4.4e+00""","=""-1.3""",E,"=""9.4009464""","=""9.8982461""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[2]*""","=""3/2""",4,4,,"=""u46""","=""L21117,L3674""",
"=""2493.797""","=""0.004""","=""2493.7975""","=""0.0016""","=""""","=""""","=""""","=""""","=""""",,"=""8.90377612""","=""9.4009464""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L21117""",
"=""2496.769""","=""0.004""","=""2496.7784""","=""0.0012""","=""330""","=""""","=""""","=""""","=""""",,"=""9.24764049""","=""9.74421719""","=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L21117,L3674""",
"=""2511.174""","=""0.004""","=""2511.1747""","=""0.0013""","=""400""","=""""","=""""","=""""","=""""",,"=""9.33637044""","=""9.83010032""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<1>).7s""","=""2[1]""","=""1/2""",2,2,,"=""""","=""L21117,L3674""",
"=""2511.6301""","=""0.0014""","=""2511.6291""","=""0.0009""","=""490""","=""1.44e+06""","=""1.37e-01""","=""4.5e+01""","=""-0.26""",D+,"=""9.30493378""","=""9.79857433""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[1]""","=""3/2""",4,4,,"=""u46""","=""L3674,L21117""",
"=""2512.916""","=""0.004""","=""2512.9179""","=""0.0009""","=""""","=""""","=""""","=""""","=""""",,"=""8.49906503""","=""8.99245241""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L21117""",
"=""2514.010""","=""0.004""","=""2514.0079""","=""0.0015""","=""1500""","=""1.51e+06""","=""1.43e-01""","=""7.1e+01""","=""-0.07""",C,"=""9.29453444""","=""9.7877079""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[3]""","=""5/2""",6,6,,"=""u46""","=""L21117,L3674""",
"=""2519.111""","=""0.004""","=""2519.1165""","=""0.0011""","=""""","=""""","=""""","=""""","=""""",,"=""8.50027907""","=""8.99245241""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""",8,6,,"=""""","=""L21117""",
"=""2525.739""","=""0.004""","=""2525.7651""","=""0.0024""","=""2400""","=""1.98e+06""","=""2.53e-01""","=""1.26e+02""","=""0.18""",C+,"=""9.32251790""","=""9.8133957""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[4]""","=""7/2""",6,8,,"=""u46""","=""L21117,L3674""",
"=""2532.417""","=""0.004""","=""2532.4160""","=""0.0017""","=""330""","=""3.0e+05""","=""3.9e-02""","=""1.95e+01""","=""-0.63""",D,"=""9.41024329""","=""9.8998319""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",6,8,,"=""u46""","=""L21117,L3674""",
"=""2534.480""","=""0.004""","=""2534.4802""","=""0.0015""","=""270""","=""1.23e+05""","=""1.18e-02""","=""5.9e+00""","=""-1.1""",E,"=""9.41024329""","=""9.8994331""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",6,6,,"=""u46""","=""L21117,L3674""",
"=""2537.226""","=""0.005""","=""2537.2159""","=""0.0010""","=""120*""","=""""","=""""","=""""","=""""",,"=""8.50379003""","=""8.99245241""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L21117,L3674""",
"=""2537.266""","=""0.021""","=""2537.2550""","=""0.0017""","=""120*""","=""""","=""""","=""""","=""""",,"=""9.41024329""","=""9.8988981""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L3674""",
"=""2538.211""","=""0.005""","=""2538.2105""","=""0.0014""","=""510""","=""""","=""""","=""""","=""""",,"=""9.02691765""","=""9.51538855""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).6d""","=""2[2]""","=""3/2""",4,4,,"=""""","=""L21117,L3674""",
"=""2539.099""","=""0.003""","=""2539.0979""","=""0.0015""","=""740""","=""1.67e+06""","=""2.15e-01""","=""1.08e+02""","=""0.11""",C+,"=""9.29453444""","=""9.7828346""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[3]""","=""7/2""",6,8,,"=""u46""","=""L21117,L3674""",
"=""2545.192""","=""0.004""","=""2545.2029""","=""0.0012""","=""1300""","=""1.74e+06""","=""3.38e-01""","=""5.7e+01""","=""-0.17""",C,"=""9.11006974""","=""9.59719868""","=""5s2.5p4.(1D<2>).5d""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",2,4,,"=""u46""","=""L21117,L3674""",
"=""2546.763""","=""0.004""","=""2546.7708""","=""0.0014""","=""660""","=""1.40e+06""","=""1.36e-01""","=""2.28e+01""","=""-0.57""",D+,"=""9.11006974""","=""9.5968988""","=""5s2.5p4.(1D<2>).5d""","=""2[0]""","=""1/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",2,2,,"=""u46""","=""L21117,L3674""",
"=""2547.403""","=""0.004""","=""2547.4121""","=""0.0012""","=""250""","=""""","=""""","=""""","=""""",,"=""9.29453444""","=""9.78124093""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<1>).7s""","=""2[1]""","=""3/2""",6,4,,"=""""","=""L21117,L3674""",
"=""2549.627""","=""0.004""","=""2549.6291""","=""0.0012""","=""230""","=""1.19e+05""","=""1.7e-02""","=""5.9e+00""","=""-1.2""",E,"=""8.92396002""","=""9.41024329""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""2561.884""","=""0.011""","=""2561.8684""","=""0.0022""","=""""","=""2.3e+05""","=""2.2e-02""","=""7.6e+00""","=""-1.0""",E,"=""9.43969178""","=""9.9236518""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""3/2""",4,4,,"=""u46""","=""L21117""",
"=""2563.790""","=""0.005""","=""2563.7935""","=""0.0016""","=""""","=""""","=""""","=""""","=""""",,"=""8.90377612""","=""9.3873728""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).6d""","=""2[0]""","=""1/2""",2,2,,"=""""","=""L21117""",
"=""2568.160""","=""0.004""","=""2568.1616""","=""0.0016""","=""400""","=""6.8e+05""","=""1.01e-01""","=""3.42e+01""","=""-0.39""",D+,"=""9.30493378""","=""9.7877079""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[3]""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""2580.401""","=""0.004""","=""2580.4010""","=""0.0015""","=""21""","=""""","=""""","=""""","=""""",,"=""7.8341396""","=""8.31462383""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""1/2""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""",2,4,,"=""""","=""L21117,L3674""",
"=""2590.048""","=""0.004""","=""2590.046""","=""0.003""","=""2300""","=""2.35e+06""","=""2.96e-01""","=""2.02e+02""","=""0.37""",C+,"=""9.32285508""","=""9.8015501""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""7/2""","=""5s2.5p4.(3P<2>).7d""","=""2[4]""","=""9/2""",8,10,,"=""u46""","=""L21117,L3674""",
"=""2594.150""","=""0.005""","=""2594.1536""","=""0.0025""","=""""","=""7.8e+05""","=""9.8e-02""","=""6.7e+01""","=""-0.10""",C,"=""9.42336533""","=""9.9013023""","=""5s2.5p4.(3P<2>).6d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[5]*""","=""9/2""",8,10,,"=""u46""","=""L21117""",
"=""2598.312""","=""0.004""","=""2598.3099""","=""0.0014""","=""220""","=""""","=""""","=""""","=""""",,"=""9.05759589""","=""9.5347684""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).6d""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L21117,L3674""",
"=""2599.321""","=""0.005""","=""2599.3237""","=""0.0014""","=""350""","=""1.34e+05""","=""1.36e-02""","=""4.6e+00""","=""-1.3""",E,"=""8.92396002""","=""9.4009464""","=""5s2.5p4.(3P<0>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""3/2""",4,4,,"=""u46""","=""L21117,L3674""",
"=""2602.151""","=""0.004""","=""2602.1595""","=""0.0018""","=""""","=""7.9e+04""","=""8.0e-03""","=""5.5e+00""","=""-1.2""",E,"=""9.42336533""","=""9.8998319""","=""5s2.5p4.(3P<2>).6d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",8,8,,"=""u46""","=""L21117""",
"=""2603.029""","=""0.004""","=""2603.0303""","=""0.0012""","=""130""","=""""","=""""","=""""","=""""",,"=""9.30493378""","=""9.78124093""","=""5s2.5p4.(3P<2>).7p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<1>).7s""","=""2[1]""","=""3/2""",4,4,,"=""""","=""L21117,L1505""",
"=""2612.175""","=""0.004""","=""2612.1754""","=""0.0018""","=""160*""","=""""","=""""","=""""","=""""",,"=""9.42336533""","=""9.8980050""","=""5s2.5p4.(3P<2>).6d""","=""2[4]""","=""7/2""","=""5s2.5p4.(3P<2>).5f""","=""2[4]*""","=""7/2""",8,8,,"=""""","=""L21117,L1505""",
"=""2612.439""","=""""","=""2612.4391""","=""0.0017""","=""160:*""","=""""","=""""","=""""","=""""",,"=""9.24764049""","=""9.7222322""","=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L1505c153""",
"=""2613.582""","=""0.005""","=""2613.4478""","=""0.0020""","=""""","=""""","=""""","=""""","=""""",,"=""9.32076926""","=""9.7951778""","=""5s2.5p4.(3P<1>).5d""","=""2[3]""","=""5/2""","=""5s2.5p4.(1D<2>).6p""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L21117c153""",
"=""2614.5862""","=""0.0015""","=""2614.5842""","=""0.0010""","=""140""","=""""","=""""","=""""","=""""",,"=""7.66465493""","=""8.13885728""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L3674,L21117""",
"=""2628.18""","=""""","=""2628.181""","=""0.019""","=""500:""","=""""","=""""","=""""","=""""",,"=""9.74421719""","=""10.215966""","=""5s2.5p4.(1D<2>).6p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<0>).6d""","=""2[2]""","=""5/2""",6,6,,"=""""","=""L1505c153""",
"=""2633.603""","=""0.004""","=""2633.6092""","=""0.0017""","=""410""","=""2.4e+05""","=""3.7e-02""","=""1.28e+01""","=""-0.8""",E,"=""9.37584247""","=""9.8466192""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""2649.373""","=""0.005""","=""2649.3732""","=""0.0015""","=""360""","=""4.4e+05""","=""4.7e-02""","=""1.63e+01""","=""-0.73""",D,"=""9.37584247""","=""9.84381806""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[2]""","=""3/2""",4,4,,"=""u46""","=""L21117,L3674""",
"=""2651.278""","=""0.005""","=""2651.2790""","=""0.0015""","=""""","=""""","=""""","=""""","=""""",,"=""9.37584247""","=""9.8434817""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).7d""","=""2[0]""","=""1/2""",4,2,,"=""""","=""L21117""",
"=""2655.998""","=""0.004""","=""2655.9916""","=""0.0014""","=""140""","=""2.0e+05""","=""1.05e-02""","=""3.7e+00""","=""-1.4""",E,"=""9.13008932""","=""9.5968988""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""1/2""",4,2,,"=""u46""","=""L21117,L3674""",
"=""2675.284""","=""""","=""2675.2836""","=""0.0019""","=""73:""","=""9.8e+04""","=""1.05e-02""","=""5.6e+00""","=""-1.2""",E,"=""9.43598993""","=""9.8994331""","=""5s2.5p4.(3P<2>).6d""","=""2[3]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",6,6,,"=""u46""","=""L1505c153""",
"=""2682.449""","=""0.005""","=""2682.4568""","=""0.0014""","=""230""","=""3.3e+05""","=""7.0e-02""","=""1.24e+01""","=""-0.9""",E,"=""9.33637044""","=""9.79857433""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).7d""","=""2[1]""","=""3/2""",2,4,,"=""u46""","=""L21117,L3674""",
"=""2689.8408""","=""0.0016""","=""2689.8398""","=""0.0009""","=""1300""","=""9.4e+05""","=""6.8e-02""","=""3.62e+01""","=""-0.39""",D+,"=""8.91490722""","=""9.37584247""","=""5s2.5p4.(3P<2>).7s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""3/2""",6,4,,"=""u46""","=""L3674,L21117""",
"=""2690.097""","=""0.005""","=""2690.0923""","=""0.0017""","=""270""","=""7.0e+05""","=""7.6e-02""","=""2.68e+01""","=""-0.52""",D+,"=""9.13008932""","=""9.5909813""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",4,4,,"=""u46""","=""L21117,L3674""",
"=""2693.449""","=""0.005""","=""2693.4540""","=""0.0018""","=""""","=""5.1e+04""","=""7.4e-03""","=""3.9e+00""","=""-1.4""",E,"=""9.32251790""","=""9.7828346""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""5/2""","=""5s2.5p4.(3P<2>).7d""","=""2[3]""","=""7/2""",6,8,,"=""u46""","=""L21117""",
"=""2695.440""","=""0.005""","=""2695.4285""","=""0.0018""","=""430""","=""9.5e+05""","=""1.04e-01""","=""7.4e+01""","=""-0.08""",C,"=""9.32285508""","=""9.7828346""","=""5s2.5p4.(3P<2>).7p""","=""2[3]*""","=""7/2""","=""5s2.5p4.(3P<2>).7d""","=""2[3]""","=""7/2""",8,8,,"=""u46""","=""L21117,L1505""",
"=""2699.966""","=""0.005""","=""2699.9669""","=""0.0019""","=""320""","=""5.8e+05""","=""9.4e-02""","=""3.35e+01""","=""-0.42""",D+,"=""9.43969178""","=""9.8988981""","=""5s2.5p4.(3P<2>).6d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[2]*""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""2708.306""","=""0.005""","=""2708.3046""","=""0.0015""","=""690""","=""""","=""""","=""""","=""""",,"=""9.05759589""","=""9.51538855""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<2>).6d""","=""2[2]""","=""3/2""",4,4,,"=""""","=""L21117""",
"=""2716.2331""","=""0.0016""","=""2716.2334""","=""0.0010""","=""690""","=""""","=""""","=""""","=""""",,"=""8.04733368""","=""8.50379003""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""",6,6,,"=""""","=""L3674,L21117,L22948""",
"=""2726.275""","=""0.005""","=""2726.2735""","=""0.0019""","=""530""","=""9.5e+05""","=""1.60e-01""","=""5.7e+01""","=""-0.19""",C,"=""9.13008932""","=""9.5848647""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",4,6,,"=""u46""","=""L21117,L3674""",
"=""2729.385""","=""0.004""","=""2729.3794""","=""0.0015""","=""170""","=""4.7e+05""","=""2.6e-02""","=""9.5e+00""","=""-1.0""",E,"=""9.37584247""","=""9.83010032""","=""5s2.5p4.(3P<2>).7p""","=""2[1]*""","=""3/2""","=""5s2.5p4.(3P<1>).7s""","=""2[1]""","=""1/2""",4,2,,"=""u46""","=""L21117,L1505""",
"=""2734.3""","=""1.4""","=""2735.79""","=""0.03""","=""920""","=""4.2e+04""","=""5.9e-03""","=""4.2e+00""","=""-1.3""",E,"=""9.7828346""","=""10.236029""","=""5s2.5p4.(3P<2>).7d""","=""2[3]""","=""7/2""","=""5s2.5p4.(3P<2>).8f""","=""2[4]*""","=""9/2""",8,10,,"=""u46""","=""L22948c164""",
"=""2737.2887""","=""0.0016""","=""2737.2880""","=""0.0010""","=""1700""","=""8.5e+04""","=""1.27e-02""","=""6.8e+00""","=""-1.1""",E,"=""8.04733368""","=""8.50027907""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).5d""","=""2[4]""","=""7/2""",6,8,,"=""u46""","=""L3674,L21117""",
"=""2744.639""","=""0.004""","=""2744.6446""","=""0.0010""","=""500""","=""9.8e+04""","=""7.4e-03""","=""4.0e+00""","=""-1.4""",E,"=""8.04733368""","=""8.49906503""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""",6,4,,"=""u46""","=""L21117,L3674""",
"=""2758.056""","=""0.005""","=""2758.0533""","=""0.0011""","=""1200""","=""2.8e+05""","=""1.6e-02""","=""5.8e+00""","=""-1.2""",E,"=""8.05771197""","=""8.50724715""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(3P<2>).5d""","=""2[0]""","=""1/2""",4,2,,"=""u46""","=""L21117,L3674,L22948c218""",
"=""2768.959""","=""0.005""","=""2768.9612""","=""0.0018""","=""31""","=""""","=""""","=""""","=""""",,"=""9.1494344""","=""9.59719868""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",6,4,,"=""""","=""L21117,L1505""",
"=""2779.462""","=""0.005""","=""2779.4283""","=""0.0012""","=""54""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""8.50379003""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""5/2""",4,6,,"=""""","=""L21117,L3674""",
"=""2795.347""","=""0.004""","=""2795.3486""","=""0.0016""","=""270""","=""1.60e+05""","=""1.88e-02""","=""1.04e+01""","=""-0.9""",E,"=""8.99245241""","=""9.43598993""","=""5s2.5p4.(3P<1>).6p""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).6d""","=""2[3]""","=""5/2""",6,6,,"=""u46""","=""L21117,L3674""",
"=""2801.3""","=""1.4""","=""2802.027""","=""0.003""","=""310""","=""7.4e+04""","=""6.5e-03""","=""4.8e+00""","=""-1.3""",E,"=""9.5856274""","=""10.0281078""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""5s2.5p4.(3P<2>).8d""","=""2[2]""","=""5/2""",8,6,,"=""u46""","=""L22948c164""",
"=""2805.624""","=""0.005""","=""2805.6244""","=""0.0020""","=""380""","=""3.5e+05""","=""4.1e-02""","=""2.28e+01""","=""-0.61""",D+,"=""9.1494344""","=""9.59134740""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",6,6,,"=""u46""","=""L21117,L3674""",
"=""2807.952""","=""0.006""","=""2807.9505""","=""0.0021""","=""170""","=""""","=""""","=""""","=""""",,"=""9.1494344""","=""9.5909813""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L21117,L3674""",
"=""2809.190""","=""0.005""","=""2809.1841""","=""0.0010""","=""230""","=""""","=""""","=""""","=""""",,"=""8.05771197""","=""8.49906503""","=""5s2.5p4.(3P<2>).6p""","=""2[2]*""","=""3/2""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""",4,4,,"=""""","=""L21117,L3674""",
"=""2824.9""","=""""","=""2824.87""","=""0.05""","=""370:""","=""8.3e+05""","=""1.0e-01""","=""3.71e+01""","=""-0.40""",D+,"=""9.78124093""","=""10.220143""","=""5s2.5p4.(3P<1>).7s""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<1>).7p""","=""2[2]*""","=""3/2""",4,4,,"=""u46""","=""L1505c153""",
