obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""151.5168""","=""0.0005""","=""151.5168""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.184766""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.11d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""151.9246""","=""0.0005""","=""151.9246""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.160905""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.10d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""151.9598""","=""0.0005""","=""151.9599""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.160905""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.10d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""152.4170""","=""0.0005""","=""152.4172""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.134526""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.10s""","=""2S""","=""1/2""",2,2,,"=""""","=""L2166""",
"=""152.4530""","=""0.0005""","=""152.4528""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.134526""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.10s""","=""2S""","=""1/2""",4,2,,"=""""","=""L2166""",
"=""152.5281""","=""0.0005""","=""152.5281""","=""0.0004""","=""1""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.128612""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.9d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""152.5637""","=""0.0005""","=""152.5637""","=""0.0004""","=""1""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.128612""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.9d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""153.2094""","=""0.0005""","=""153.2093""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.092472""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.9s""","=""2S""","=""1/2""",2,2,,"=""""","=""L2166""",
"=""153.2451""","=""0.0005""","=""153.2452""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.092472""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.9s""","=""2S""","=""1/2""",4,2,,"=""""","=""L2166""",
"=""153.3806""","=""0.0005""","=""153.3806""","=""0.0004""","=""2""","=""1.20e+07""","=""8.46e-03""","=""8.54e-02""","=""-1.772""",C+,"=""0.00000000""","=""8.083434""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.8d""","=""2D""","=""3/2""",2,4,,"=""u27""","=""L2166""",
"=""153.4166""","=""0.0005""","=""153.4166""","=""0.0004""","=""2*""","=""1.44e+07""","=""7.62e-03""","=""1.54e-01""","=""-1.516""",C+,"=""0.0018953""","=""8.083434""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""5/2""",4,6,,"=""u27""","=""L2166""",
"=""153.4166""","=""0.0005""","=""153.4166""","=""0.0004""","=""2*""","=""2.40e+06""","=""8.46e-04""","=""1.71e-02""","=""-2.470""",C+,"=""0.0018953""","=""8.083434""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.8d""","=""2D""","=""3/2""",4,4,,"=""u27""","=""L2166""",
"=""154.3398""","=""0.0005""","=""154.3398""","=""0.0004""","=""a""","=""2.81e+07""","=""1.00e-02""","=""1.02e-01""","=""-1.70""",C,"=""0.00000000""","=""8.033195""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.8s""","=""2S""","=""1/2""",2,2,,"=""u27""","=""L2166""",
"=""154.3763""","=""0.0005""","=""154.3763""","=""0.0004""","=""a""","=""5.62e+07""","=""1.00e-02""","=""2.04e-01""","=""-1.396""",C,"=""0.0018953""","=""8.033195""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.8s""","=""2S""","=""1/2""",4,2,,"=""u27""","=""L2166""",
"=""154.6423""","=""0.0005""","=""154.6423""","=""0.0004""","=""4""","=""1.78e+07""","=""1.28e-02""","=""1.30e-01""","=""-1.59""",C+,"=""0.00000000""","=""8.017482""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.7d""","=""2D""","=""3/2""",2,4,,"=""u27""","=""L2166""",
"=""154.6789""","=""0.0005""","=""154.6789""","=""0.0004""","=""6*""","=""2.14e+07""","=""1.15e-02""","=""2.34e-01""","=""-1.338""",C+,"=""0.0018953""","=""8.017482""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""5/2""",4,6,,"=""u27""","=""L2166""",
"=""154.6789""","=""0.0005""","=""154.6789""","=""0.0004""","=""6*""","=""3.56e+06""","=""1.28e-03""","=""2.60e-02""","=""-2.292""",C+,"=""0.0018953""","=""8.017482""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.7d""","=""2D""","=""3/2""",4,4,,"=""u27""","=""L2166""",
"=""155.8701""","=""0.0005""","=""155.8700""","=""0.0004""","=""6""","=""2.0e+07""","=""7.4e-03""","=""7.6e-02""","=""-1.83""",C,"=""0.00000000""","=""7.954332""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.7s""","=""2S""","=""1/2""",2,2,,"=""u27""","=""L2166""",
"=""155.9071""","=""0.0005""","=""155.9072""","=""0.0004""","=""7""","=""4.04e+07""","=""7.35e-03""","=""1.51e-01""","=""-1.531""",C,"=""0.0018953""","=""7.954332""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.7s""","=""2S""","=""1/2""",4,2,,"=""u27""","=""L2166""",
"=""156.6286""","=""0.0005""","=""156.6285""","=""0.0004""","=""4""","=""2.79e+07""","=""2.06e-02""","=""2.12e-01""","=""-1.386""",C,"=""0.00000000""","=""7.915811""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.6d""","=""2D""","=""3/2""",2,4,,"=""u27""","=""L2166""",
"=""156.6660""","=""0.0005""","=""156.6661""","=""0.0004""","=""6*""","=""3.35e+07""","=""1.85e-02""","=""3.82e-01""","=""-1.130""",C,"=""0.0018953""","=""7.915811""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""5/2""",4,6,,"=""u27""","=""L2166""",
"=""156.6660""","=""0.0005""","=""156.6661""","=""0.0004""","=""6*""","=""5.60e+06""","=""2.06e-03""","=""4.25e-02""","=""-2.084""",C,"=""0.0018953""","=""7.915811""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6d""","=""2D""","=""3/2""",4,4,,"=""u27""","=""L2166""",
"=""157.3301""","=""0.0005""","=""157.3301""","=""0.0004""","=""7""","=""4.42e+07""","=""1.64e-02""","=""1.70e-01""","=""-1.484""",C,"=""0.00000000""","=""7.880515""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p2""","=""2S""","=""1/2""",2,2,,"=""u27""","=""L2166""",
"=""157.3679""","=""0.0005""","=""157.3679""","=""0.0004""","=""11""","=""8.84e+07""","=""1.64e-02""","=""3.40e-01""","=""-1.183""",C,"=""0.0018953""","=""7.880515""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p2""","=""2S""","=""1/2""",4,2,,"=""u27""","=""L2166""",
"=""157.4868""","=""0.0008""","=""157.4868""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""3.55319+x""","=""11.42586+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",6,6,,"=""""","=""L3744""",
"=""158.7340""","=""0.0008""","=""158.7337""","=""0.0006""","=""a""","=""2.8e+07""","=""1.1e-02""","=""1.1e-01""","=""-1.7""",D,"=""3.55183+x""","=""11.36266+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",2,2,,"=""u27""","=""L3744""",
"=""158.7385""","=""0.0008""","=""158.7381""","=""0.0006""","=""a""","=""7.0e+07""","=""5.3e-02""","=""5.5e-01""","=""-0.98""",D,"=""3.55183+x""","=""11.36244+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",2,4,,"=""u27""","=""L3744""",
"=""158.7451""","=""0.0008""","=""158.7454""","=""0.0006""","=""a""","=""1.4e+08""","=""2.6e-02""","=""5.5e-01""","=""-0.98""",D,"=""3.55240+x""","=""11.36266+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",4,2,,"=""u27""","=""L3744""",
"=""158.7500""","=""0.0008""","=""158.7498""","=""0.0006""","=""a""","=""2.3e+07""","=""8.6e-03""","=""1.8e-01""","=""-1.46""",D,"=""3.55240+x""","=""11.36244+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",4,4,,"=""u27""","=""L3744""",
"=""158.7596""","=""0.0008""","=""158.7591""","=""0.0006""","=""a""","=""5.0e+07""","=""2.8e-02""","=""5.9e-01""","=""-0.95""",D,"=""3.55240+x""","=""11.36199+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",4,6,,"=""u27""","=""L3744""",
"=""158.7653""","=""0.0008""","=""158.7658""","=""0.0005""","=""a""","=""7.5e+07""","=""1.9e-02""","=""5.9e-01""","=""-0.95""",D,"=""3.55319+x""","=""11.36244+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",6,4,,"=""u27""","=""L3744""",
"=""158.7747""","=""0.0008""","=""158.7750""","=""0.0006""","=""a""","=""1.2e+08""","=""4.5e-02""","=""1.4e+00""","=""-0.57""",D,"=""3.55319+x""","=""11.36199+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",6,6,,"=""u27""","=""L3744""",
"=""160.0373""","=""0.0005""","=""160.0371""","=""0.0004""","=""14""","=""4.67e+07""","=""3.59e-02""","=""3.78e-01""","=""-1.144""",B,"=""0.00000000""","=""7.747215""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.5d""","=""2D""","=""3/2""",2,4,,"=""T7192""","=""L2166""",
"=""160.0455""","=""0.0005""","=""160.0457""","=""0.0004""","=""12""","=""2.7e+07""","=""1.0e-02""","=""1.1e-01""","=""-1.7""",D+,"=""0.00000000""","=""7.746801""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.6s""","=""2S""","=""1/2""",2,2,,"=""u27""","=""L2166""",
"=""160.0761""","=""0.0005""","=""160.0763""","=""0.0004""","=""20*""","=""5.60e+07""","=""3.23e-02""","=""6.80e-01""","=""-0.889""",B,"=""0.0018953""","=""7.747215""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""5/2""",4,6,,"=""T7192""","=""L2166""",
"=""160.0761""","=""0.0005""","=""160.0763""","=""0.0004""","=""20*""","=""9.32e+06""","=""3.58e-03""","=""7.55e-02""","=""-1.844""",B,"=""0.0018953""","=""7.747215""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5d""","=""2D""","=""3/2""",4,4,,"=""T7192""","=""L2166""",
"=""160.0850""","=""0.0005""","=""160.0848""","=""0.0004""","=""20""","=""5.7e+07""","=""1.1e-02""","=""2.3e-01""","=""-1.36""",D+,"=""0.0018953""","=""7.746801""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.6s""","=""2S""","=""1/2""",4,2,,"=""u27""","=""L2166""",
"=""160.7645""","=""0.0008""","=""160.7647""","=""0.0007""","=""a""","=""""","=""""","=""""","=""""",,"=""3.55183+x""","=""11.26398+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",2,4,,"=""""","=""L3744""",
"=""160.7733""","=""0.0008""","=""160.7730""","=""0.0006""","=""13""","=""""","=""""","=""""","=""""",,"=""3.55240+x""","=""11.26416+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",4,6,,"=""""","=""L3744""",
"=""160.7820""","=""0.0008""","=""160.7820""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""3.55319+x""","=""11.26451+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""",6,8,,"=""""","=""L3744""",
"=""160.7890""","=""0.0008""","=""160.7893""","=""0.0006""","=""a""","=""""","=""""","=""""","=""""",,"=""3.55319+x""","=""11.26416+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",6,6,,"=""""","=""L3744""",
"=""160.7932""","=""0.0008""","=""160.7930""","=""0.0007""","=""a""","=""""","=""""","=""""","=""""",,"=""3.55319+x""","=""11.26398+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",6,4,,"=""""","=""L3744""",
"=""166.2608""","=""0.0005""","=""166.26095""","=""0.00003""","=""8""","=""2.0e+07""","=""8.2e-03""","=""9.0e-02""","=""-1.78""",C,"=""0.00000000""","=""7.4572049""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.5s""","=""2S""","=""1/2""",2,2,,"=""T7192""","=""L2166""",
"=""166.3031""","=""0.0005""","=""166.30322""","=""0.00003""","=""14""","=""3.94e+07""","=""8.17e-03""","=""1.79e-01""","=""-1.486""",C,"=""0.0018953""","=""7.4572049""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5s""","=""2S""","=""1/2""",4,2,,"=""T7192""","=""L2166""",
"=""166.6850""","=""0.0005""","=""166.6849""","=""0.0004""","=""20""","=""8.66e+07""","=""7.22e-02""","=""7.92e-01""","=""-0.841""",B+,"=""0.00000000""","=""7.438240""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.4d""","=""2D""","=""3/2""",2,4,,"=""T7192""","=""L2166""",
"=""166.7272""","=""0.0005""","=""166.7273""","=""0.0004""","=""30*""","=""1.04e+08""","=""6.51e-02""","=""1.43e+00""","=""-0.584""",B+,"=""0.0018953""","=""7.438240""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.4d""","=""2D""","=""5/2""",4,6,,"=""T7192""","=""L2166""",
"=""166.7272""","=""0.0005""","=""166.7273""","=""0.0004""","=""30*""","=""1.73e+07""","=""7.20e-03""","=""1.58e-01""","=""-1.541""",B+,"=""0.0018953""","=""7.438240""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.4d""","=""2D""","=""3/2""",4,4,,"=""T7192""","=""L2166""",
"=""181.784370""","=""0.000017""","=""181.784357""","=""0.000008""","=""20""","=""3.12e+07""","=""1.55e-02""","=""1.85e-01""","=""-1.510""",B+,"=""0.00000000""","=""6.8203997""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.4s""","=""2S""","=""1/2""",2,2,,"=""T7192""","=""u29""",
"=""181.834891""","=""0.000017""","=""181.834888""","=""0.000009""","=""30""","=""6.22e+07""","=""1.54e-02""","=""3.69e-01""","=""-1.210""",B+,"=""0.0018953""","=""6.8203997""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.4s""","=""2S""","=""1/2""",4,2,,"=""T7192""","=""u29""",
"=""182.589390""","=""0.000017""","=""182.589392""","=""0.000009""","=""70""","=""1.70e+08""","=""1.70e-01""","=""2.04e+00""","=""-0.469""",A,"=""0.00000000""","=""6.79032869""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.3d""","=""2D""","=""3/2""",2,4,,"=""T7194""","=""u29""",
"=""182.639952""","=""0.000017""","=""182.639890""","=""0.000010""","=""100""","=""2.04e+08""","=""1.53e-01""","=""3.68e+00""","=""-0.213""",A,"=""0.0018953""","=""6.7903466""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.3d""","=""2D""","=""5/2""",4,6,,"=""T7194""","=""u29""",
"=""""","=""""","=""182.640371""","=""0.000009""","=""m""","=""3.39e+07""","=""1.70e-02""","=""4.08e-01""","=""-1.168""",A,"=""0.0018953""","=""6.79032869""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.3d""","=""2D""","=""3/2""",4,4,,"=""T7194""","=""u29""",
"=""206.7037""","=""0.0005""","=""206.7039""","=""0.0005""","=""30""","=""6.9e+07""","=""6.6e-02""","=""1.8e+00""","=""-0.58""",D,"=""3.55240+x""","=""9.55056+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""",4,6,,"=""u27""","=""L1461""",
"=""206.7314""","=""0.0007""","=""206.7310""","=""0.0006""","=""40""","=""1.6e+08""","=""1.0e-01""","=""4.1e+00""","=""-0.22""",D,"=""3.55319+x""","=""9.55056+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""",6,6,,"=""u27""","=""L1461""",
"=""""","=""""","=""206.7388""","=""0.0011""","=""m""","=""9.2e+07""","=""1.2e-01""","=""1.6e+00""","=""-0.63""",D,"=""3.55183+x""","=""9.54897+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""",2,4,,"=""u27""","=""L1461""",
"=""206.7590""","=""0.0010""","=""206.7587""","=""0.0008""","=""11""","=""3.0e+07""","=""1.9e-02""","=""5.3e-01""","=""-1.11""",D,"=""3.55240+x""","=""9.54897+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""",4,4,,"=""u27""","=""L1461""",
"=""206.7680""","=""0.0020""","=""206.7663""","=""0.0013""","=""6""","=""3.8e+07""","=""2.4e-02""","=""3.3e-01""","=""-1.31""",D,"=""3.55183+x""","=""9.54817+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""",2,2,,"=""u27""","=""L776""",
"=""206.7853""","=""0.0008""","=""206.7857""","=""0.0008""","=""30*""","=""1.0e+08""","=""4.4e-02""","=""1.8e+00""","=""-0.58""",D,"=""3.55319+x""","=""9.54897+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""",6,4,,"=""u27""","=""L1461""",
"=""206.7853""","=""0.0008""","=""206.7862""","=""0.0011""","=""30*""","=""1.8e+08""","=""5.9e-02""","=""1.6e+00""","=""-0.63""",D,"=""3.55240+x""","=""9.54817+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""",4,2,,"=""u27""","=""L1461""",
"=""208.955294""","=""0.000022""","=""208.955302""","=""0.000018""","=""90""","=""3.61e+07""","=""4.73e-02""","=""6.50e-01""","=""-1.024""",B+,"=""0.00000000""","=""5.9335273""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p2""","=""2D""","=""3/2""",2,4,,"=""T7194""","=""L11406""",
"=""""","=""""","=""209.022070""","=""0.000020""","=""""","=""7.16e+06""","=""4.69e-03""","=""1.29e-01""","=""-1.73""",B+,"=""0.0018953""","=""5.9335273""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p2""","=""2D""","=""3/2""",4,4,,"=""T7194""","=""L11406""",
"=""209.023460""","=""0.000022""","=""209.023450""","=""0.000019""","=""150""","=""4.33e+07""","=""4.25e-02""","=""1.17e+00""","=""-0.77""",B+,"=""0.0018953""","=""5.9334881""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p2""","=""2D""","=""5/2""",4,6,,"=""T7194""","=""L11406""",
"=""""","=""""","=""213.4944""","=""0.0024""","=""""","=""4.2e+05""","=""5.7e-04""","=""8.0e-03""","=""-2.94""",D+,"=""6.0271033""","=""11.83448""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",2,4,,"=""u27""","=""""",
"=""""","=""""","=""213.5025""","=""0.0024""","=""""","=""2.1e+06""","=""1.4e-03""","=""4.0e-02""","=""-2.24""",D+,"=""6.0273243""","=""11.83448""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",4,4,,"=""u27""","=""""",
"=""""","=""""","=""213.5131""","=""0.0024""","=""""","=""1.7e+06""","=""1.1e-03""","=""1.6e-02""","=""-2.64""",D+,"=""6.0271033""","=""11.83397""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",2,2,,"=""u27""","=""""",
"=""""","=""""","=""213.5212""","=""0.0024""","=""""","=""8.3e+05""","=""2.8e-04""","=""8.0e-03""","=""-2.94""",D+,"=""6.0273243""","=""11.83397""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",4,2,,"=""u27""","=""""",
"=""238.93""","=""0.03""","=""238.9390""","=""0.0022""","=""30*""","=""5.9e+06""","=""5.1e-03""","=""2.4e-01""","=""-1.52""",D,"=""5.9334881""","=""11.12244""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",6,6,,"=""u27""","=""L6232""",
"=""238.93""","=""0.03""","=""238.9597""","=""0.0022""","=""30*""","=""5.6e+06""","=""4.8e-03""","=""1.5e-01""","=""-1.72""",D,"=""5.9335273""","=""11.12203""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",4,4,,"=""u27""","=""L6232""",
"=""""","=""""","=""238.9408""","=""0.0022""","=""""","=""4.2e+05""","=""5.4e-04""","=""1.7e-02""","=""-2.67""",D,"=""5.9335273""","=""11.12244""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",4,6,,"=""u27""","=""""",
"=""""","=""""","=""238.9579""","=""0.0022""","=""""","=""6.3e+05""","=""3.6e-04""","=""1.7e-02""","=""-2.67""",D,"=""5.9334881""","=""11.12203""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",6,4,,"=""u27""","=""""",
"=""249.75216""","=""0.00003""","=""249.752179""","=""0.000015""","=""110""","=""8.40e+07""","=""7.85e-02""","=""1.29e+00""","=""-0.80""",A,"=""0.00000000""","=""4.9642890""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.3s""","=""2S""","=""1/2""",2,2,,"=""T7194""","=""L11406""",
"=""249.84755""","=""0.00003""","=""249.847570""","=""0.000017""","=""210""","=""1.68e+08""","=""7.84e-02""","=""2.58e+00""","=""-0.503""",A,"=""0.0018953""","=""4.9642890""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.3s""","=""2S""","=""1/2""",4,2,,"=""T7194""","=""L11406""",
"=""""","=""""","=""261.417""","=""0.003""","=""""","=""5.7e+05""","=""1.2e-03""","=""2.0e-02""","=""-2.63""",D+,"=""6.0271033""","=""10.76987""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",2,4,,"=""u27""","=""""",
"=""""","=""""","=""261.429""","=""0.003""","=""""","=""2.8e+06""","=""2.9e-03""","=""9.9e-02""","=""-1.94""",D+,"=""6.0273243""","=""10.76987""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",4,4,,"=""u27""","=""""",
"=""""","=""""","=""261.453""","=""0.003""","=""""","=""2.3e+06""","=""2.3e-03""","=""4.0e-02""","=""-2.33""",D+,"=""6.0271033""","=""10.76922""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",2,2,,"=""u27""","=""""",
"=""""","=""""","=""261.466""","=""0.003""","=""""","=""1.1e+06""","=""5.8e-04""","=""2.0e-02""","=""-2.63""",D+,"=""6.0273243""","=""10.76922""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",4,2,,"=""u27""","=""""",
"=""""","=""""","=""265.498""","=""0.004""","=""""","=""8.10e+04""","=""1.71e-04""","=""2.99e-03""","=""-3.466""",C,"=""7.1646047""","=""11.83448""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",2,4,,"=""u27""","=""""",
"=""""","=""""","=""265.502""","=""0.004""","=""""","=""4.04e+05""","=""4.26e-04""","=""1.49e-02""","=""-2.768""",C,"=""7.1646833""","=""11.83448""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",4,4,,"=""u27""","=""""",
"=""""","=""""","=""265.527""","=""0.004""","=""""","=""3.2e+05""","=""3.4e-04""","=""6.0e-03""","=""-3.16""",C,"=""7.1646047""","=""11.83397""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",2,2,,"=""u27""","=""""",
"=""""","=""""","=""265.531""","=""0.004""","=""""","=""1.62e+05""","=""8.55e-05""","=""2.99e-03""","=""-3.466""",C,"=""7.1646833""","=""11.83397""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",4,2,,"=""u27""","=""""",
"=""286.19""","=""0.03""","=""286.200""","=""0.004""","=""20*""","=""9.9e+05""","=""1.2e-03""","=""6.9e-02""","=""-2.14""",D,"=""6.7903466""","=""11.12244""","=""2s2.3d""","=""2D""","=""5/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",6,6,,"=""u27""","=""L6232""",
