obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""532.1700""","=""0.0011""","=""532.1702""","=""0.0003""","=""32""","=""""","=""""","=""""","=""""",,"=""3.28111348""","=""5.6108983""","=""5d.6s2.(a 2D).6p""","=""z 1P*""","=""1""","=""6p2.(3P).5d.(4P).6s""","=""b 5P""","=""2""",3,5,,"=""""","=""L16323""",
"=""532.3846""","=""0.0007""","=""532.38472""","=""0.00020""","=""140""","=""""","=""""","=""""","=""""",,"=""3.42870341""","=""5.7575493""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""3""","=""6p2.(3P).5d.(4P).6s""","=""f 3P""","=""2""",7,5,,"=""""","=""L16323""",
"=""532.5516""","=""0.0007""","=""532.55192""","=""0.00020""","=""110""","=""""","=""""","=""""","=""""",,"=""3.26150453""","=""5.5896193""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""3""","=""6p2.(3P).5d.(2F).6s""","=""b 1F""","=""3""",7,7,,"=""""","=""L16323""",
"=""532.6071""","=""0.0011""","=""532.60745""","=""0.00023""","=""32""","=""""","=""""","=""""","=""""",,"=""3.62612568""","=""5.9539977""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""4""","=""5d4""","=""b 3H""","=""4""",9,9,,"=""""","=""L16323""",
"=""532.6261""","=""0.0020""","=""532.62778""","=""0.00014""","=""16""","=""""","=""""","=""""","=""""",,"=""2.69525808""","=""5.0230413""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""1""","=""5d.6s2.(a 2D).7s""","=""d 3D""","=""2""",3,5,,"=""""","=""L16323""",
"=""532.8792""","=""0.0011""","=""532.87927""","=""0.00017""","=""16""","=""""","=""""","=""""","=""""",,"=""3.41160129""","=""5.7382859""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""4""","=""6p2.(3P).5d.(2F).6s""","=""f 3F""","=""4""",9,9,,"=""""","=""L16323""",
"=""532.9372""","=""0.0011""","=""532.93811""","=""0.00020""","=""48""","=""""","=""""","=""""","=""""",,"=""3.41160129""","=""5.7380290""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""4""","=""6p2.(1D).5d.(2F).6s""","=""g 3F""","=""3""",9,7,,"=""""","=""L16323""",
"=""533.0372""","=""0.0017""","=""533.03469""","=""0.00020""","=""160*""","=""""","=""""","=""""","=""""",,"=""2.78351371""","=""5.1095199""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""2""","=""5d4""","=""a 5D""","=""2""",5,5,,"=""""","=""L16323""",
"=""533.0372""","=""0.0017""","=""533.0354""","=""0.0003""","=""160*""","=""""","=""""","=""""","=""""",,"=""3.1100410""","=""5.4360442""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""""","=""4384*""","=""1""",5,3,,"=""""","=""L16323""",
"=""533.2333""","=""0.0011""","=""""","=""""","=""16""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""533.3423""","=""0.0011""","=""533.3421""","=""0.0003""","=""32""","=""""","=""""","=""""","=""""",,"=""3.71913556""","=""6.0438009""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""3""","=""5d2.(3F).6s.(a 2F).7s""","=""i 3F""","=""3""",7,7,,"=""""","=""L16323""",
"=""533.3883""","=""0.0011""","=""533.3879""","=""0.0004""","=""16""","=""""","=""""","=""""","=""""",,"=""2.8922710""","=""5.2167368""","=""5d3.(b 4F).6s""","=""b 3F""","=""2""","=""5d2.(a 3P).6s.(a 2P).6p""","=""w 3P*""","=""2""",5,5,,"=""""","=""L16323""",
"=""533.5824""","=""0.0011""","=""533.58238""","=""0.00020""","=""96""","=""""","=""""","=""""","=""""",,"=""3.17823864""","=""5.5018573""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""2""","=""6p2.(3P).5d.(2P).6s""","=""d 3P""","=""2""",5,5,,"=""""","=""L16323""",
"=""533.8585""","=""0.0011""","=""""","=""""","=""32""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""533.9871""","=""0.0007""","=""533.98752""","=""0.00023""","=""130""","=""""","=""""","=""""","=""""",,"=""2.90725869""","=""5.2291144""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""3""","=""5d4""","=""a 5D""","=""4""",7,9,,"=""""","=""L16323""",
"=""534.1512""","=""0.0007""","=""534.15096""","=""0.00017""","=""32""","=""""","=""""","=""""","=""""",,"=""3.54393021""","=""5.8650755""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""3""","=""6p2.(1D).5d.(2D).6s""","=""f 3D""","=""2""",7,5,,"=""""","=""L16323""",
"=""534.2966""","=""0.0015""","=""534.29767""","=""0.00023""","=""16""","=""""","=""""","=""""","=""""",,"=""2.93157616""","=""5.2520841""","=""5d.6s2.(a 2D).6p""","=""z 1F*""","=""3""","=""6p2.(3P).5d.(4D).6s""","=""e 3D""","=""3""",7,7,,"=""""","=""L16323""",
"=""534.3442""","=""0.0007""","=""534.3442""","=""0.0004""","=""32""","=""""","=""""","=""""","=""""",,"=""3.41375455""","=""5.7340604""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""1""","=""""","=""4625""","=""0""",3,1,,"=""""","=""L16323""",
"=""534.5236""","=""0.0015""","=""534.5230""","=""0.0004""","=""16""","=""""","=""""","=""""","=""""",,"=""4.10873437""","=""6.4282642""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""3""","=""""","=""5185""","=""3""",7,7,,"=""""","=""L16323""",
"=""534.5476""","=""0.0011""","=""""","=""""","=""16""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""534.5796""","=""0.0015""","=""534.5818""","=""0.0003""","=""16""","=""""","=""""","=""""","=""""",,"=""3.68888785""","=""6.0081625""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""2""","=""5d2.(3F).6s.(a 2F).7s""","=""i 3F""","=""2""",5,5,,"=""""","=""L16323""",
"=""534.6417""","=""0.0020""","=""534.64322""","=""0.00020""","=""16""","=""""","=""""","=""""","=""""",,"=""3.07298120""","=""5.3919893""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""4""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""3""",9,7,,"=""""","=""L16323""",
"=""534.6887""","=""0.0011""","=""534.6893""","=""0.0005""","=""16""","=""""","=""""","=""""","=""""",,"=""3.1100410""","=""5.4288494""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""5d3.(b 4F).6p""","=""y 5F*""","=""1""",5,3,,"=""""","=""L16323""",
"=""534.8487""","=""0.0011""","=""""","=""""","=""16""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""534.9137""","=""0.0011""","=""534.91519""","=""0.00020""","=""16""","=""""","=""""","=""""","=""""",,"=""3.50471547""","=""5.8225446""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""2""","=""6p2.(1D).5d.(2F).6s""","=""g 3F""","=""2""",5,5,,"=""""","=""L16323""",
"=""535.1262""","=""0.0010""","=""535.12562""","=""0.00014""","=""63""","=""""","=""""","=""""","=""""",,"=""2.0787980""","=""4.3957157""","=""5d3.(b 4F).6s""","=""a 5F""","=""4""","=""5d2.(a 1G).6s.(a 2G).6p""","=""w 3F*""","=""3""",9,7,,"=""""","=""L16323""",
"=""535.6213""","=""0.0007""","=""535.6205""","=""0.0005""","=""3100""","=""""","=""""","=""""","=""""",,"=""3.1568998""","=""5.4716766""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""6""","=""5d2.(3F).6s.(a 4F).7s""","=""b 5F""","=""5""",13,11,,"=""""","=""L16323""",
"=""535.8845""","=""0.0007""","=""535.8844""","=""0.0003""","=""160""","=""""","=""""","=""""","=""""",,"=""2.9311587""","=""5.2447956""","=""5d3.(c 2D).6s""","=""a 3D""","=""1""","=""5d3.(b 2G).6p""","=""u 3F*""","=""2""",3,5,,"=""""","=""L16323""",
"=""535.9828""","=""0.0007""","=""535.98195""","=""0.00020""","=""630""","=""""","=""""","=""""","=""""",,"=""2.27901844""","=""4.5922344""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""3""","=""5d3.(2D).6s""","=""b 3D""","=""2""",7,5,,"=""""","=""L16323""",
"=""536.0030""","=""0.0011""","=""536.0028""","=""0.0003""","=""63""","=""""","=""""","=""""","=""""",,"=""3.88597815""","=""6.1991043""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""3""","=""""","=""5000""","=""3""",7,7,,"=""""","=""L16323""",
"=""536.1821""","=""0.0020""","=""536.1831""","=""0.0003""","=""31""","=""""","=""""","=""""","=""""",,"=""2.5769938""","=""4.8893421""","=""5d3.(b 4P).6s""","=""a 5P""","=""1""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 3P*""","=""2""",3,5,,"=""""","=""L16323""",
"=""536.2511""","=""0.0011""","=""536.2508""","=""0.0003""","=""16""","=""""","=""""","=""""","=""""",,"=""3.64531873""","=""5.9573748""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 3P*""","=""2""","=""5d2.(3F).6s.(a 2F).7s""","=""d 1F""","=""3""",5,7,,"=""""","=""L16323""",
"=""536.2957""","=""0.0007""","=""536.29531""","=""0.00020""","=""47""","=""""","=""""","=""""","=""""",,"=""3.84066271""","=""6.1525270""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""5""","=""""","=""4962""","=""4""",11,9,,"=""""","=""L16323""",
"=""536.8256""","=""0.0007""","=""536.82516""","=""0.00017""","=""31""","=""""","=""""","=""""","=""""",,"=""3.42870341""","=""5.7382859""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""3""","=""6p2.(3P).5d.(2F).6s""","=""f 3F""","=""4""",7,9,,"=""""","=""L16323""",
"=""537.0013""","=""0.0011""","=""537.00042""","=""0.00003""","=""310""","=""""","=""""","=""""","=""""",,"=""0.81489232""","=""3.12372100""","=""5d2.6s2""","=""a 3P""","=""1""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""1""",3,3,,"=""""","=""L21976,L16323""",
"=""537.2298""","=""0.0015""","=""537.22800""","=""0.00023""","=""140""","=""""","=""""","=""""","=""""",,"=""3.81044013""","=""6.1182908""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""4""","=""""","=""4935""","=""3""",9,7,,"=""""","=""L16323""",
"=""537.2606""","=""0.0015""","=""537.25898""","=""0.00023""","=""230""","=""""","=""""","=""""","=""""",,"=""2.90725869""","=""5.2149762""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""3""","=""5d.6s2.(a 2D).7s""","=""d 3D""","=""3""",7,7,,"=""""","=""L16323""",
"=""537.329""","=""0.006""","=""""","=""""","=""31""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""537.5357""","=""0.0007""","=""537.534800""","=""0.000023""","=""4700""","=""2.9e+05""","=""1.6e-03""","=""2.0e-01""","=""-1.95""",C,"=""0.29219054""","=""2.59872396""","=""5d2.6s2""","=""a 3F""","=""3""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""4""",7,9,,"=""T5346""","=""L21976,L16323""",
"=""537.7797""","=""0.0007""","=""537.7793""","=""0.0004""","=""150""","=""""","=""""","=""""","=""""",,"=""3.0954898""","=""5.4009744""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""0""","=""6p2.(3P).5d.(2P).6s""","=""d 3P""","=""1""",1,3,,"=""""","=""L16323""",
"=""538.2516""","=""0.0011""","=""""","=""""","=""31""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""538.3580""","=""0.0007""","=""538.35766""","=""0.00020""","=""31""","=""""","=""""","=""""","=""""",,"=""3.24870217""","=""5.5517101""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""5""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""4""",11,9,,"=""""","=""L16323""",
"=""538.4537""","=""0.0020""","=""538.4520""","=""0.0003""","=""620""","=""""","=""""","=""""","=""""",,"=""2.8829862""","=""5.1855909""","=""5d3.(b 2G).6s""","=""a 3G""","=""4""","=""5d3.(b 2G).6p""","=""u 3F*""","=""3""",9,7,,"=""""","=""L16323""",
"=""538.615""","=""0.004""","=""538.61126""","=""0.00017""","=""46hi""","=""""","=""""","=""""","=""""",,"=""3.68888785""","=""5.9908115""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""2""","=""""","=""4832""","=""3""",5,7,,"=""""","=""L16323c153""",
"=""538.6757""","=""0.0011""","=""538.6763""","=""0.0005""","=""31""","=""""","=""""","=""""","=""""",,"=""3.5370210""","=""5.8386668""","=""5d3.(b 4P).6s""","=""b 3P""","=""1""","=""""","=""4709*""","=""1""",3,3,,"=""""","=""L16323""",
"=""538.6867""","=""0.0011""","=""538.68713""","=""0.00023""","=""31""","=""""","=""""","=""""","=""""",,"=""3.84066271""","=""6.1422621""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""5""","=""5d4""","=""c 3G""","=""5""",11,11,,"=""""","=""L16323""",
"=""539.0834""","=""0.0007""","=""539.08292""","=""0.00003""","=""1500""","=""1.27e+06""","=""3.3e-03""","=""2.9e-01""","=""-1.78""",C+,"=""1.11384493""","=""3.41375455""","=""5d2.6s2""","=""a 3P""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""1""",5,3,,"=""T5346""","=""L16323""",
"=""539.3089""","=""0.0015""","=""539.3095""","=""0.0003""","=""46""","=""""","=""""","=""""","=""""",,"=""2.8367909""","=""5.1357343""","=""5d3.(b 2G).6s""","=""a 3G""","=""3""","=""5d3.(b 4F).6p""","=""y 5G*""","=""3""",7,7,,"=""""","=""L16323""",
"=""539.4621""","=""0.0007""","=""539.46207""","=""0.00023""","=""120""","=""""","=""""","=""""","=""""",,"=""3.64531873""","=""5.9436119""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 3P*""","=""2""","=""5d2.(3P).6s.(a 4P).7s""","=""c 5P""","=""3""",5,7,,"=""""","=""L16323""",
"=""539.6396""","=""0.0007""","=""539.63932""","=""0.00023""","=""310""","=""""","=""""","=""""","=""""",,"=""2.93157616""","=""5.2291144""","=""5d.6s2.(a 2D).6p""","=""z 1F*""","=""3""","=""5d4""","=""a 5D""","=""4""",7,9,,"=""""","=""L16323""",
"=""539.7610""","=""0.0011""","=""539.76033""","=""0.00015""","=""61""","=""""","=""""","=""""","=""""",,"=""2.5923189""","=""4.8893421""","=""5d3.(b 4P).6s""","=""a 5P""","=""2""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 3P*""","=""2""",5,5,,"=""""","=""L16323""",
"=""539.8985""","=""0.0007""","=""539.8984""","=""0.0004""","=""46""","=""""","=""""","=""""","=""""",,"=""3.62612568""","=""5.9225614""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""4""","=""6p2.(1D).5d.(2G).6s""","=""b 3G""","=""5""",9,11,,"=""""","=""L16323""",
"=""540.0156""","=""0.0007""","=""540.0158""","=""0.0003""","=""150""","=""""","=""""","=""""","=""""",,"=""2.2194808""","=""4.5154175""","=""5d3.(b 4F).6s""","=""a 5F""","=""5""","=""5d2.(a 1G).6s.(a 2G).6p""","=""z 3H*""","=""5""",11,11,,"=""""","=""L16323""",
"=""540.0901""","=""0.0015""","=""540.0919""","=""0.0004""","=""15""","=""""","=""""","=""""","=""""",,"=""3.50471547""","=""5.8003283""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""2""","=""6p2.(3P).5d.(2P).6s""","=""b 1P""","=""1""",5,3,,"=""""","=""L16323""",
"=""540.5102""","=""0.0019""","=""540.5076""","=""0.0006""","=""30h""","=""""","=""""","=""""","=""""",,"=""3.7376787""","=""6.031526""","=""5d3.(b 4P).6s""","=""b 3P""","=""2""","=""5d3.(b 4P).6p""","=""y 5P*""","=""3""",5,7,,"=""""","=""L16323""",
"=""540.5960""","=""0.0007""","=""540.59600""","=""0.00020""","=""760""","=""""","=""""","=""""","=""""",,"=""2.45380896""","=""4.7472813""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""2""","=""5d3.(2D).6s""","=""c 1D""","=""2""",5,5,,"=""""","=""L16323""",
"=""540.6623""","=""0.0011""","=""""","=""""","=""15""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""540.6733""","=""0.0011""","=""540.6736""","=""0.0003""","=""30""","=""""","=""""","=""""","=""""",,"=""3.64531873""","=""5.9384617""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 3P*""","=""2""","=""6p2.(1S).5d.(2D).6s""","=""g 3D""","=""3""",5,7,,"=""""","=""L16323""",
"=""541.1774""","=""0.0011""","=""541.1779""","=""0.0003""","=""30""","=""""","=""""","=""""","=""""",,"=""3.41160129""","=""5.7026075""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""4""","=""6p2.(3P).5d.(4F).6s""","=""e 3F""","=""3""",9,7,,"=""""","=""L16323""",
"=""541.3310""","=""0.0007""","=""541.3314""","=""0.0003""","=""30""","=""""","=""""","=""""","=""""",,"=""3.64531873""","=""5.9356754""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 3P*""","=""2""","=""6p2.(1D).5d.(2D).6s""","=""f 3D""","=""1""",5,3,,"=""""","=""L16323""",
"=""541.3675""","=""0.0011""","=""541.36711""","=""0.00021""","=""60""","=""""","=""""","=""""","=""""",,"=""3.26150453""","=""5.5517101""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""3""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""4""",7,9,,"=""""","=""L16323""",
"=""541.7496""","=""0.0011""","=""""","=""""","=""15""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""542.0256""","=""0.0015""","=""542.02438""","=""0.00024""","=""15""","=""""","=""""","=""""","=""""",,"=""3.88597815""","=""6.1734066""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""3""","=""""","=""4979""","=""3""",7,7,,"=""""","=""L16323""",
"=""542.0811""","=""0.0007""","=""542.0812""","=""0.0003""","=""45""","=""""","=""""","=""""","=""""",,"=""3.81044013""","=""6.0976287""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""4""","=""5d4""","=""b 3H""","=""5""",9,11,,"=""""","=""L16323""",
"=""542.2347""","=""0.0011""","=""""","=""""","=""15""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""542.2717""","=""0.0011""","=""542.2711""","=""0.0003""","=""30""","=""""","=""""","=""""","=""""",,"=""2.8922710""","=""5.1786588""","=""5d3.(b 4F).6s""","=""b 3F""","=""2""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 1D*""","=""2""",5,5,,"=""""","=""L16323""",
"=""542.3417""","=""0.0011""","=""""","=""""","=""15""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L16323""",
"=""542.4878""","=""0.0020""","=""542.4857""","=""0.0003""","=""15""","=""""","=""""","=""""","=""""",,"=""3.1100410""","=""5.3955243""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""5d2.(a 3P).6s.(a 2P).6p""","=""w 1D*""","=""2""",5,5,,"=""""","=""L16323""",
"=""542.5489""","=""0.0007""","=""542.54782""","=""0.00021""","=""900""","=""""","=""""","=""""","=""""",,"=""2.78351371""","=""5.0687353""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""2""","=""5d2.(3F).6s.(a 4F).7s""","=""b 5F""","=""3""",5,7,,"=""""","=""L16323""",
"=""542.7858""","=""0.0019""","=""542.7853""","=""0.0004""","=""15h""","=""""","=""""","=""""","=""""",,"=""3.3122878""","=""5.5965096""","=""5d3.(c 2D).6s""","=""a 3D""","=""3""","=""""","=""4514*""","=""2""",7,5,,"=""""","=""L16323""",
"=""542.9813""","=""0.0007""","=""542.98062""","=""0.00024""","=""220""","=""""","=""""","=""""","=""""",,"=""2.93157616""","=""5.2149762""","=""5d.6s2.(a 2D).6p""","=""z 1F*""","=""3""","=""5d.6s2.(a 2D).7s""","=""d 3D""","=""3""",7,7,,"=""""","=""L16323""",
"=""543.1679""","=""0.0020""","=""543.17085""","=""0.00021""","=""15""","=""""","=""""","=""""","=""""",,"=""3.71913556""","=""6.0017359""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""3""","=""6p2.(1S).5d.(2D).6s""","=""g 1D""","=""2""",7,5,,"=""""","=""L16323""",
"=""543.2218""","=""0.0007""","=""543.22146""","=""0.00024""","=""100""","=""""","=""""","=""""","=""""",,"=""3.54393021""","=""5.8263179""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""3""","=""6p2.(1D).5d.(2G).6s""","=""b 3G""","=""4""",7,9,,"=""""","=""L16323""",
"=""543.4242""","=""0.0010""","=""543.4235""","=""0.0003""","=""30""","=""""","=""""","=""""","=""""",,"=""3.42870341""","=""5.7102424""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""3""","=""6p2.(3P).5d.(2F).6s""","=""f 3F""","=""2""",7,5,,"=""""","=""L16323""",
"=""543.4700""","=""0.0010""","=""543.4702""","=""0.0004""","=""89""","=""""","=""""","=""""","=""""",,"=""3.1547009""","=""5.4360442""","=""5d3.(b 2P).6s""","=""c 3P""","=""0""","=""""","=""4384*""","=""1""",1,3,,"=""""","=""L16323""",
"=""543.5238""","=""0.0007""","=""543.52301""","=""0.00009""","=""100""","=""""","=""""","=""""","=""""",,"=""1.8276129""","=""4.10873437""","=""5d3.(b 4F).6s""","=""a 5F""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""3""",5,7,,"=""""","=""L16323""",
"=""543.5710""","=""0.0011""","=""543.5710""","=""0.0004""","=""15""","=""""","=""""","=""""","=""""",,"=""3.3122878""","=""5.5932078""","=""5d3.(c 2D).6s""","=""a 3D""","=""3""","=""5d3.(b 4F).6p""","=""y 5F*""","=""3""",7,7,,"=""""","=""L16323""",
"=""543.6251""","=""0.0011""","=""543.6247""","=""0.0004""","=""89""","=""""","=""""","=""""","=""""",,"=""2.9311587""","=""5.2118535""","=""5d3.(c 2D).6s""","=""a 3D""","=""1""","=""5d3.(b 4P).6p""","=""v 3P*""","=""1""",3,3,,"=""""","=""L16323""",
"=""543.6481""","=""0.0007""","=""543.6479""","=""0.0003""","=""89""","=""""","=""""","=""""","=""""",,"=""0.81489232""","=""3.0954898""","=""5d2.6s2""","=""a 3P""","=""1""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""0""",3,1,,"=""""","=""L16323""",
"=""543.7292""","=""0.0007""","=""543.72851""","=""0.00018""","=""450""","=""""","=""""","=""""","=""""",,"=""2.69525808""","=""4.9755174""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""1""","=""6p2.(3P).5d.(2D).6s""","=""d 1D""","=""2""",3,5,,"=""""","=""L16323""",
"=""544.0262""","=""0.0011""","=""544.02455""","=""0.00003""","=""1500""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""2.27901844""","=""5d2.6s2""","=""a 3F""","=""2""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""3""",5,7,,"=""""","=""L21976,L16323""",
"=""544.1210""","=""0.0007""","=""544.12103""","=""0.00021""","=""220""","=""""","=""""","=""""","=""""",,"=""3.54393021""","=""5.8225446""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""3""","=""6p2.(1D).5d.(2F).6s""","=""g 3F""","=""2""",7,5,,"=""""","=""L16323""",
"=""544.344""","=""0.003""","=""544.3473""","=""0.0004""","=""30h""","=""""","=""""","=""""","=""""",,"=""3.1837460""","=""5.4614133""","=""5d3.(2H).6s""","=""a 3H""","=""4""","=""5d3.(b 2G).6p""","=""v 1F*""","=""3""",9,7,,"=""""","=""L16323""",
"=""544.4078""","=""0.0007""","=""544.4080""","=""0.0004""","=""74""","=""""","=""""","=""""","=""""",,"=""2.9861821""","=""5.2635954""","=""5d3.(b 2G).6s""","=""a 3G""","=""5""","=""5d2.(a 1G).6s.(a 2G).6p""","=""y 1G*""","=""4""",11,9,,"=""""","=""L16323""",
"=""544.4463""","=""0.0011""","=""544.4462""","=""0.0003""","=""44""","=""""","=""""","=""""","=""""",,"=""3.12372100""","=""5.4009744""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5D*""","=""1""","=""6p2.(3P).5d.(2P).6s""","=""d 3P""","=""1""",3,3,,"=""""","=""L16323""",
"=""544.6573""","=""0.0020""","=""544.6593""","=""0.0003""","=""15""","=""""","=""""","=""""","=""""",,"=""3.71913556""","=""5.9954982""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""3""","=""5d4""","=""c 3G""","=""4""",7,9,,"=""""","=""L16323""",
