obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""455.292""","=""455.2901""","=""40""","=""4.0e+06""","=""1.25e-02""","=""7.5e-01""","=""-1.30""",C,"=""1.278700""","=""4.001891""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3F).5p""","=""z 4F*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""456.217""","=""456.2162""","=""19""","=""""","=""""","=""""","=""""",,"=""1.998463""","=""4.716126""","=""4d7.5s2""","=""b 4F""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""456.647""","=""456.6458""","=""16""","=""1.08e+06""","=""3.4e-03""","=""2.0e-01""","=""-1.87""",C,"=""1.483871""","=""4.198978""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3F).5p""","=""z 2D*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""457.028""","=""457.0273""","=""130""","=""1.03e+06""","=""4.3e-03""","=""3.9e-01""","=""-1.59""",C,"=""1.143286""","=""3.856126""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3F).5p""","=""z 4G*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""457.259""","=""""","=""14""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""460.941""","=""460.9406""","=""29""","=""2.0e+06""","=""6.5e-03""","=""2.0e-01""","=""-1.88""",C+,"=""1.732646""","=""4.422454""","=""4d8.(3P).5s""","=""a 2P""","=""1/2""","=""4d8.(3P).5p""","=""z 4P*""","=""1/2""",2,2,,"=""T5181""","=""L3475""",
"=""462.120""","=""""","=""14""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""464.448""","=""464.4481""","=""23""","=""""","=""""","=""""","=""""",,"=""2.100726""","=""4.770221""","=""4d7.5s2""","=""b 4F""","=""3/2""","=""4d8.(3P).5p""","=""y 4D*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""467.634""","=""467.6330""","=""150""","=""6.4e+05""","=""2.1e-03""","=""2.6e-01""","=""-1.78""",D+,"=""0.705590""","=""3.356904""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 4D*""","=""7/2""",8,8,,"=""T5181""","=""L3475""",
"=""472.232""","=""472.2316""","=""19""","=""3.4e+05""","=""8.e-04""","=""7.e-02""","=""-2.34""",D+,"=""1.143286""","=""3.768781""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3F).5p""","=""z 4D*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""474.644""","=""474.6443""","=""70""","=""5.2e+05""","=""1.7e-03""","=""1.6e-01""","=""-1.98""",D+,"=""0.965989""","=""3.578139""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 4D*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""475.691""","=""475.6910""","=""12""","=""6.0e+05""","=""2.0e-03""","=""1.3e-01""","=""-2.09""",C,"=""1.783164""","=""4.389566""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""4d8.(3P).5p""","=""z 4P*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""481.183""","=""481.1826""","=""23""","=""""","=""""","=""""","=""""",,"=""3.356904""","=""5.933560""","=""4d8.(3F).5p""","=""z 4D*""","=""7/2""","=""""","=""4""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""484.378""","=""484.3760""","=""21""","=""1.6e+05""","=""8.e-04""","=""7.e-02""","=""-2.34""",D,"=""1.143286""","=""3.702954""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3F).5p""","=""z 4F*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""484.534""","=""484.5344""","=""45""","=""""","=""""","=""""","=""""",,"=""3.356904""","=""5.915736""","=""4d8.(3F).5p""","=""z 4D*""","=""7/2""","=""""","=""1""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""485.299""","=""""","=""60""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""""","=""486.7132""","=""""","=""4.2e+05""","=""1.1e-03""","=""1.4e-01""","=""-2.05""",D+,"=""1.833462""","=""4.380839""","=""4d7.5s2""","=""b 4F""","=""7/2""","=""4d8.(3P).5p""","=""z 4P*""","=""5/2""",8,6,,"=""T5181""","=""""",
"=""496.510""","=""496.5088""","=""60""","=""3.0e+06""","=""1.11e-02""","=""3.6e-01""","=""-1.65""",C+,"=""1.364576""","=""3.861696""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3F).5p""","=""z 4D*""","=""1/2""",2,2,,"=""T5181""","=""L3475""",
"=""497.914""","=""497.9123""","=""60""","=""9.8e+05""","=""3.6e-03""","=""2.4e-01""","=""-1.84""",C,"=""1.278700""","=""3.768781""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3F).5p""","=""z 4D*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""498.057""","=""498.0553""","=""40""","=""1.0e+06""","=""5.6e-03""","=""3.7e-01""","=""-1.65""",C,"=""1.483871""","=""3.973237""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3F).5p""","=""z 2D*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
"=""508.694""","=""""","=""14""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""509.205""","=""509.2059""","=""70""","=""5.0e+05""","=""1.9e-03""","=""2.0e-01""","=""-1.93""",D+,"=""1.143286""","=""3.578139""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3F).5p""","=""z 4D*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""512.212""","=""512.2106""","=""23""","=""3.1e+05""","=""1.6e-03""","=""1.7e-01""","=""-2.01""",D+,"=""1.676352""","=""4.096923""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 2G*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""513.219""","=""513.2192""","=""19""","=""4.3e+05""","=""1.7e-03""","=""1.2e-01""","=""-2.16""",D+,"=""1.783164""","=""4.198978""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""4d8.(3F).5p""","=""z 2D*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""515.698""","=""515.6973""","=""60""","=""9.8e+05""","=""7.8e-03""","=""2.6e-01""","=""-1.81""",C,"=""1.364576""","=""3.768781""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3F).5p""","=""z 4D*""","=""3/2""",2,4,,"=""T5181""","=""L3475""",
"=""515.853""","=""515.8527""","=""14""","=""""","=""""","=""""","=""""",,"=""3.538843""","=""5.942323""","=""4d8.(3F).5p""","=""z 4G*""","=""9/2""","=""""","=""7""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""516.013""","=""516.0118""","=""40""","=""""","=""""","=""""","=""""",,"=""3.578139""","=""5.980879""","=""4d8.(3F).5p""","=""z 4D*""","=""5/2""","=""""","=""8""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""517.741""","=""517.7404""","=""60""","=""""","=""""","=""""","=""""",,"=""3.538843""","=""5.933560""","=""4d8.(3F).5p""","=""z 4G*""","=""9/2""","=""""","=""4""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""517.871""","=""517.8691""","=""12""","=""""","=""""","=""""","=""""",,"=""3.973237""","=""6.367360""","=""4d8.(3F).5p""","=""z 2D*""","=""5/2""","=""""","=""21""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""518.563""","=""518.5638""","=""35""","=""1.6e+05""","=""9.e-04""","=""9.e-02""","=""-2.28""",D,"=""0.965989""","=""3.356904""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 4D*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""519.459""","=""519.4576""","=""95""","=""""","=""""","=""""","=""""",,"=""3.538843""","=""5.925644""","=""4d8.(3F).5p""","=""z 4G*""","=""9/2""","=""""","=""2""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""520.840""","=""520.8241""","=""16""","=""""","=""""","=""""","=""""",,"=""4.001891""","=""6.382430""","=""4d8.(3F).5p""","=""z 4F*""","=""3/2""","=""""","=""23""","=""5/2,7/2""",4,14,,"=""""","=""L3475""",
"=""521.297""","=""521.2957""","=""16""","=""""","=""""","=""""","=""""",,"=""3.856126""","=""6.234511""","=""4d8.(3F).5p""","=""z 4G*""","=""7/2""","=""""","=""16""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""521.418""","=""521.4186""","=""19""","=""5.9e+05""","=""1.2e-03""","=""8.e-02""","=""-2.31""",D+,"=""1.483871""","=""3.861696""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3F).5p""","=""z 4D*""","=""1/2""",4,2,,"=""T5181""","=""L3475""",
"=""521.624""","=""521.6228""","=""16""","=""""","=""""","=""""","=""""",,"=""3.538843""","=""5.915736""","=""4d8.(3F).5p""","=""z 4G*""","=""9/2""","=""""","=""1""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""522.411""","=""522.4109""","=""19""","=""""","=""""","=""""","=""""",,"=""4.001891""","=""6.375199""","=""4d8.(3F).5p""","=""z 4F*""","=""3/2""","=""""","=""22""","=""3/2,5/2""",4,10,,"=""""","=""L3475""",
"=""523.208""","=""523.2068""","=""19""","=""""","=""""","=""""","=""""",,"=""3.997662""","=""6.367360""","=""4d8.(3F).5p""","=""z 4G*""","=""5/2""","=""""","=""21""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""523.862""","=""523.8605""","=""45""","=""""","=""""","=""""","=""""",,"=""3.856126""","=""6.222866""","=""4d8.(3F).5p""","=""z 4G*""","=""7/2""","=""""","=""11""","=""7/2,9/2""",8,18,,"=""""","=""L3475""",
"=""523.926""","=""""","=""9""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""527.074""","=""527.0728""","=""14""","=""""","=""""","=""""","=""""",,"=""3.578139""","=""5.930456""","=""4d8.(3F).5p""","=""z 4D*""","=""5/2""","=""""","=""3""","=""5/2?""",6,6,,"=""""","=""L3475""",
"=""528.159""","=""528.1585""","=""11w""","=""""","=""""","=""""","=""""",,"=""3.902341""","=""6.249822""","=""4d8.(3F).5p""","=""z 4F*""","=""5/2""","=""""","=""18""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""529.361""","=""529.3607""","=""14""","=""3.7e+05""","=""1.6e-03""","=""2.7e-01""","=""-1.81""",D,"=""1.577460""","=""3.919609""","=""4d7.5s2""","=""b 4F""","=""9/2""","=""4d8.(3F).5p""","=""z 2G*""","=""9/2""",10,10,,"=""T5181""","=""L3475""",
"=""531.627""","=""531.6259""","=""14""","=""""","=""""","=""""","=""""",,"=""3.902341""","=""6.234511""","=""4d8.(3F).5p""","=""z 4F*""","=""5/2""","=""""","=""16""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""533.122""","=""533.1221""","=""40w""","=""""","=""""","=""""","=""""",,"=""3.608524""","=""5.934149""","=""4d8.(3F).5p""","=""z 4G*""","=""11/2""","=""""","=""5""","=""9/2,11/2""",12,22,,"=""""","=""L3475""",
"=""533.256""","=""533.2571""","=""14w""","=""""","=""""","=""""","=""""",,"=""3.608524""","=""5.933560""","=""4d8.(3F).5p""","=""z 4G*""","=""11/2""","=""""","=""4""","=""9/2""",12,10,,"=""""","=""L3475""",
"=""535.080""","=""535.0790""","=""9""","=""""","=""""","=""""","=""""",,"=""3.608524""","=""5.925644""","=""4d8.(3F).5p""","=""z 4G*""","=""11/2""","=""""","=""2""","=""11/2""",12,12,,"=""""","=""L3475""",
"=""535.589""","=""535.5917""","=""130""","=""""","=""""","=""""","=""""",,"=""3.919609""","=""6.234511""","=""4d8.(3F).5p""","=""z 2G*""","=""9/2""","=""""","=""16""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""535.796""","=""535.7954""","=""23""","=""""","=""""","=""""","=""""",,"=""3.919609""","=""6.233630""","=""4d8.(3F).5p""","=""z 2G*""","=""9/2""","=""""","=""15""","=""7/2,9/2""",10,18,,"=""""","=""L3475""",
"=""538.060""","=""538.0568""","=""45""","=""""","=""""","=""""","=""""",,"=""3.919609""","=""6.223905""","=""4d8.(3F).5p""","=""z 2G*""","=""9/2""","=""""","=""12""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""539.194""","=""539.1931""","=""95""","=""1.0e+06""","=""6.2e-03""","=""4.4e-01""","=""-1.60""",D+,"=""1.278700""","=""3.578139""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3F).5p""","=""z 4D*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
"=""540.623""","=""540.6221""","=""23w""","=""""","=""""","=""""","=""""",,"=""3.648962""","=""5.942323""","=""4d8.(3F).5p""","=""z 4F*""","=""9/2""","=""""","=""7""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""542.558""","=""542.5559""","=""60w""","=""""","=""""","=""""","=""""",,"=""3.648962""","=""5.934149""","=""4d8.(3F).5p""","=""z 4F*""","=""9/2""","=""""","=""5""","=""9/2,11/2""",10,22,,"=""""","=""L3475""",
