obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""194.368""","=""0.005""","=""194.3704""","=""0.0005""","=""11*""","=""2.44e+06""","=""1.38e-03""","=""4.43e-02""","=""-2.160""",B,"=""2.725329""","=""9.104088""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""2""",5,5,,"=""u28""","=""L7412""",
"=""194.368""","=""0.005""","=""194.3704""","=""0.0006""","=""11*""","=""2.71e+05""","=""9.22e-05""","=""2.95e-03""","=""-3.336""",B,"=""2.725329""","=""9.104089""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""1""",5,3,,"=""u28""","=""L7412""",
"=""194.368""","=""0.005""","=""194.3707""","=""0.0005""","=""11*""","=""9.78e+06""","=""7.75e-03""","=""2.48e-01""","=""-1.412""",B,"=""2.725329""","=""9.104078""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""3""",5,7,,"=""u28""","=""L7412""",
"=""195.663""","=""0.005""","=""195.656""","=""0.005""","=""2*""","=""3.98e+05""","=""6.85e-04""","=""4.41e-03""","=""-3.165""",C,"=""2.724963""","=""9.06181""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.8s""","=""3S""","=""1""",1,3,,"=""u28""","=""L7412""",
"=""195.663""","=""0.005""","=""195.658""","=""0.005""","=""2*""","=""1.19e+06""","=""6.83e-04""","=""1.32e-02""","=""-2.69""",C,"=""2.7250394""","=""9.06181""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.8s""","=""3S""","=""1""",3,3,,"=""u28""","=""L7412""",
"=""195.663""","=""0.005""","=""195.667""","=""0.005""","=""2*""","=""1.99e+06""","=""6.86e-04""","=""2.21e-02""","=""-2.465""",C,"=""2.725329""","=""9.06181""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.8s""","=""3S""","=""1""",5,3,,"=""u28""","=""L7412""",
"=""196.459""","=""0.005""","=""196.4532""","=""0.0006""","=""19*""","=""8.15e+06""","=""1.41e-02""","=""9.15e-02""","=""-1.849""",B,"=""2.724963""","=""9.036096""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.7d""","=""3D""","=""1""",1,3,,"=""u28""","=""L7412""",
"=""196.459""","=""0.005""","=""196.4555""","=""0.0006""","=""19*""","=""6.12e+06""","=""3.54e-03""","=""6.87e-02""","=""-1.974""",B,"=""2.7250394""","=""9.036096""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7d""","=""3D""","=""1""",3,3,,"=""u28""","=""L7412""",
"=""196.459""","=""0.005""","=""196.4556""","=""0.0005""","=""19*""","=""1.10e+07""","=""1.06e-02""","=""2.06e-01""","=""-1.497""",B,"=""2.7250394""","=""9.036094""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7d""","=""3D""","=""2""",3,5,,"=""u28""","=""L7412""",
"=""196.459""","=""0.005""","=""196.4645""","=""0.0006""","=""19*""","=""4.08e+05""","=""1.42e-04""","=""4.58e-03""","=""-3.150""",B,"=""2.725329""","=""9.036096""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""1""",5,3,,"=""u28""","=""L7412""",
"=""196.459""","=""0.005""","=""196.4646""","=""0.0005""","=""19*""","=""3.67e+06""","=""2.12e-03""","=""6.87e-02""","=""-1.974""",B,"=""2.725329""","=""9.036094""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""2""",5,5,,"=""u28""","=""L7412""",
"=""196.459""","=""0.005""","=""196.4650""","=""0.0005""","=""19*""","=""1.47e+07""","=""1.19e-02""","=""3.85e-01""","=""-1.225""",B,"=""2.725329""","=""9.036082""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7d""","=""3D""","=""3""",5,7,,"=""u28""","=""L7412""",
"=""198.513""","=""0.005""","=""198.506""","=""0.005""","=""7*""","=""6.2e+05""","=""1.1e-03""","=""7.2e-03""","=""-2.96""",C,"=""2.724963""","=""8.97084""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.7s""","=""3S""","=""1""",1,3,,"=""u28""","=""L7412""",
"=""198.513""","=""0.005""","=""198.508""","=""0.005""","=""7*""","=""1.86e+06""","=""1.10e-03""","=""2.16e-02""","=""-2.481""",C,"=""2.7250394""","=""8.97084""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.7s""","=""3S""","=""1""",3,3,,"=""u28""","=""L7412""",
"=""198.513""","=""0.005""","=""198.517""","=""0.005""","=""7*""","=""3.12e+06""","=""1.10e-03""","=""3.61e-02""","=""-2.258""",C,"=""2.725329""","=""8.97084""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.7s""","=""3S""","=""1""",5,3,,"=""u28""","=""L7412""",
"=""199.801""","=""0.005""","=""199.7955""","=""0.0003""","=""20*""","=""1.30e+07""","=""2.34e-02""","=""1.54e-01""","=""-1.631""",B,"=""2.724963""","=""8.930519""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.6d""","=""3D""","=""1""",1,3,,"=""u28""","=""L7412""",
"=""199.801""","=""0.005""","=""199.7979""","=""0.0003""","=""20*""","=""9.82e+06""","=""5.88e-03""","=""1.16e-01""","=""-1.75""",B,"=""2.7250394""","=""8.930519""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.6d""","=""3D""","=""1""",3,3,,"=""u28""","=""L7412""",
"=""199.801""","=""0.005""","=""199.7979""","=""0.0003""","=""20*""","=""1.76e+07""","=""1.76e-02""","=""3.47e-01""","=""-1.278""",B,"=""2.7250394""","=""8.930520""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.6d""","=""3D""","=""2""",3,5,,"=""u28""","=""L7412""",
"=""199.801""","=""0.005""","=""199.8072""","=""0.0003""","=""20*""","=""5.89e+06""","=""3.53e-03""","=""1.16e-01""","=""-1.75""",B,"=""2.725329""","=""8.930520""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""2""",5,5,,"=""u28""","=""L7412""",
"=""199.801""","=""0.005""","=""199.8072""","=""0.0003""","=""20*""","=""2.35e+07""","=""1.97e-02""","=""6.48e-01""","=""-1.006""",B,"=""2.725329""","=""8.930521""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""3""",5,7,,"=""u28""","=""L7412""",
"=""199.801""","=""0.005""","=""199.8073""","=""0.0003""","=""20*""","=""6.54e+05""","=""2.35e-04""","=""7.72e-03""","=""-2.930""",B,"=""2.725329""","=""8.930519""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6d""","=""3D""","=""1""",5,3,,"=""u28""","=""L7412""",
"=""203.330""","=""0.005""","=""203.3256""","=""0.0003""","=""9*""","=""1.06e+06""","=""1.97e-03""","=""1.32e-02""","=""-2.71""",C,"=""2.724963""","=""8.822779""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.6s""","=""3S""","=""1""",1,3,,"=""u28""","=""L7412""",
"=""203.330""","=""0.005""","=""203.32812""","=""0.00025""","=""9*""","=""3.17e+06""","=""1.97e-03""","=""3.95e-02""","=""-2.229""",C,"=""2.7250394""","=""8.822779""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.6s""","=""3S""","=""1""",3,3,,"=""u28""","=""L7412""",
"=""203.330""","=""0.005""","=""203.33777""","=""0.00025""","=""9*""","=""5.3e+06""","=""2.0e-03""","=""6.6e-02""","=""-2.01""",C,"=""2.725329""","=""8.822779""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.6s""","=""3S""","=""1""",5,3,,"=""u28""","=""L7412""",
"=""205.6560""","=""0.0010""","=""205.6536""","=""0.0003""","=""11*""","=""2.28e+07""","=""4.34e-02""","=""2.94e-01""","=""-1.362""",B,"=""2.724963""","=""8.753751""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.5d""","=""3D""","=""1""",1,3,,"=""u28""","=""L4743""",
"=""205.6560""","=""0.0010""","=""205.6562""","=""0.0003""","=""11*""","=""3.08e+07""","=""3.25e-02""","=""6.61e-01""","=""-1.010""",B,"=""2.7250394""","=""8.753751""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""2""",3,5,,"=""u28""","=""L4743""",
"=""205.6560""","=""0.0010""","=""205.6562""","=""0.0003""","=""11*""","=""1.71e+07""","=""1.08e-02""","=""2.20e-01""","=""-1.488""",B,"=""2.7250394""","=""8.753751""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5d""","=""3D""","=""1""",3,3,,"=""u28""","=""L4743""",
"=""205.6670""","=""0.0010""","=""205.6661""","=""0.0003""","=""13*""","=""1.03e+07""","=""6.53e-03""","=""2.21e-01""","=""-1.486""",B,"=""2.725329""","=""8.753751""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""2""",5,5,,"=""u28""","=""L4743""",
"=""205.6670""","=""0.0010""","=""205.6661""","=""0.0003""","=""13*""","=""1.14e+06""","=""4.34e-04""","=""1.47e-02""","=""-2.663""",B,"=""2.725329""","=""8.753751""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""1""",5,3,,"=""u28""","=""L4743""",
"=""205.6670""","=""0.0010""","=""205.6662""","=""0.0003""","=""13*""","=""4.13e+07""","=""3.66e-02""","=""1.24e+00""","=""-0.74""",B,"=""2.725329""","=""8.753747""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5d""","=""3D""","=""3""",5,7,,"=""u28""","=""L4743""",
"=""212.6240""","=""0.0010""","=""212.6218""","=""0.0003""","=""3*""","=""2.02e+06""","=""4.11e-03""","=""2.88e-02""","=""-2.386""",C,"=""2.724963""","=""8.556172""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.5s""","=""3S""","=""1""",1,3,,"=""u28""","=""L4743""",
"=""212.6240""","=""0.0010""","=""212.6246""","=""0.0003""","=""3*""","=""6.0e+06""","=""4.1e-03""","=""8.6e-02""","=""-1.91""",C,"=""2.7250394""","=""8.556172""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.5s""","=""3S""","=""1""",3,3,,"=""u28""","=""L4743""",
"=""212.6357""","=""0.0010""","=""212.6351""","=""0.0003""","=""5""","=""1.01e+07""","=""4.11e-03""","=""1.44e-01""","=""-1.687""",C,"=""2.725329""","=""8.556172""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.5s""","=""3S""","=""1""",5,3,,"=""u28""","=""L4743""",
"=""214.803""","=""0.005""","=""214.79629""","=""0.00023""","=""1w""","=""""","=""""","=""""","=""""",,"=""5.27744322""","=""11.049619""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2p.3p""","=""1P""","=""1""",3,3,,"=""""","=""L2771""",
"=""217.5668""","=""0.0010""","=""217.5648""","=""0.0004""","=""13*""","=""4.51e+07""","=""9.61e-02""","=""6.88e-01""","=""-1.017""",B,"=""2.724963""","=""8.423689""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4d""","=""3D""","=""1""",1,3,,"=""u28""","=""L4743""",
"=""217.5668""","=""0.0010""","=""217.5676""","=""0.0003""","=""13*""","=""6.10e+07""","=""7.21e-02""","=""1.55e+00""","=""-0.665""",B,"=""2.7250394""","=""8.423691""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""2""",3,5,,"=""u28""","=""L4743""",
"=""217.5668""","=""0.0010""","=""217.5677""","=""0.0004""","=""13*""","=""3.38e+07""","=""2.40e-02""","=""5.16e-01""","=""-1.142""",B,"=""2.7250394""","=""8.423689""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4d""","=""3D""","=""1""",3,3,,"=""u28""","=""L4743""",
"=""217.5785""","=""0.0010""","=""217.5785""","=""0.0003""","=""15*""","=""8.12e+07""","=""8.07e-02""","=""2.89e+00""","=""-0.394""",B,"=""2.725329""","=""8.423695""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""3""",5,7,,"=""u28""","=""L4743""",
"=""217.5785""","=""0.0010""","=""217.5787""","=""0.0003""","=""15*""","=""2.03e+07""","=""1.44e-02""","=""5.17e-01""","=""-1.142""",B,"=""2.725329""","=""8.423691""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""2""",5,5,,"=""u28""","=""L4743""",
"=""217.5785""","=""0.0010""","=""217.5788""","=""0.0004""","=""15*""","=""2.26e+06""","=""9.63e-04""","=""3.45e-02""","=""-2.317""",B,"=""2.725329""","=""8.423689""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4d""","=""3D""","=""1""",5,3,,"=""u28""","=""L4743""",
"=""219.4935""","=""0.002""","=""219.4934""","=""0.0019""","=""2""","=""""","=""""","=""""","=""""",,"=""7.0525370""","=""12.70119""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.5d""","=""1D*""","=""2""",5,5,,"=""""","=""L2771""",
"=""227.37""","=""0.02""","=""227.37""","=""0.04""","=""*""","=""""","=""""","=""""","=""""",,"=""122.95+y""","=""128.40+y""","=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""1""","=""1s.(2S).2p2.(3P).3p""","=""5S*""","=""2""",3,5,,"=""""","=""L10228""",
"=""227.37""","=""0.02""","=""227.37""","=""0.04""","=""*""","=""""","=""""","=""""","=""""",,"=""122.95+y""","=""128.40+y""","=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""3""","=""1s.(2S).2p2.(3P).3p""","=""5S*""","=""2""",7,5,,"=""""","=""L10228""",
"=""227.37""","=""0.02""","=""227.37""","=""0.04""","=""*""","=""""","=""""","=""""","=""""",,"=""122.95+y""","=""128.40+y""","=""1s.(2S).2s.2p.(3P*).3p""","=""5P""","=""2""","=""1s.(2S).2p2.(3P).3p""","=""5S*""","=""2""",5,5,,"=""""","=""L10228""",
"=""230.7""","=""0.10""","=""230.67""","=""0.16""","=""*""","=""""","=""""","=""""","=""""",,"=""124.07+z""","=""129.45+z""","=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""1""","=""1s.(2S).2p2.(3P).4p""","=""5S*""","=""2""",3,5,,"=""""","=""L5846""",
"=""230.7""","=""0.10""","=""230.67""","=""0.16""","=""*""","=""""","=""""","=""""","=""""",,"=""124.07+z""","=""129.45+z""","=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""3""","=""1s.(2S).2p2.(3P).4p""","=""5S*""","=""2""",7,5,,"=""""","=""L5846""",
"=""230.7""","=""0.10""","=""230.67""","=""0.16""","=""*""","=""""","=""""","=""""","=""""",,"=""124.07+z""","=""129.45+z""","=""1s.(2S).2s.2p.(3P*).4p""","=""5P""","=""2""","=""1s.(2S).2p2.(3P).4p""","=""5S*""","=""2""",5,5,,"=""""","=""L5846""",
"=""233.094""","=""0.005""","=""233.086""","=""0.005""","=""2*""","=""""","=""""","=""""","=""""",,"=""7.401063""","=""12.72031""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.5d""","=""3D*""","=""""",1,1,,"=""""","=""L2771""",
"=""233.094""","=""0.005""","=""233.094""","=""0.005""","=""2*""","=""""","=""""","=""""","=""""",,"=""7.401235""","=""12.72031""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.5d""","=""3D*""","=""""",3,1,,"=""""","=""L2771""",
"=""233.094""","=""0.005""","=""233.104""","=""0.005""","=""2*""","=""""","=""""","=""""","=""""",,"=""7.401482""","=""12.72031""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.5d""","=""3D*""","=""""",5,1,,"=""""","=""L2771""",
"=""233.722""","=""0.005""","=""233.722""","=""0.005""","=""3bl""","=""""","=""""","=""""","=""""",,"=""7.0525370""","=""12.35732""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.4d""","=""1D*""","=""2""",5,5,,"=""""","=""L2771""",
"=""234.932322""","=""0.000007""","=""234.932321""","=""0.000006""","=""40""","=""5.52e+08""","=""1.37e+00""","=""1.06e+01""","=""0.14""",A,"=""0.00000000""","=""5.27744322""","=""1s2.2s2""","=""1S""","=""0""","=""1s2.2s.2p""","=""1P*""","=""1""",1,3,,"=""T7096c74""","=""L20591,L4743""",
"=""235.1381""","=""0.0010""","=""235.1382""","=""0.0003""","=""7""","=""4.7e+06""","=""1.2e-02""","=""9.0e-02""","=""-1.93""",C,"=""2.724963""","=""7.997785""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.4s""","=""3S""","=""1""",1,3,,"=""u28""","=""L4743""",
"=""235.1423""","=""0.0010""","=""235.1416""","=""0.0003""","=""11""","=""1.41e+07""","=""1.17e-02""","=""2.71e-01""","=""-1.456""",C,"=""2.7250394""","=""7.997785""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.4s""","=""3S""","=""1""",3,3,,"=""u28""","=""L4743""",
"=""235.1549""","=""0.0010""","=""235.1546""","=""0.0003""","=""15""","=""2.35e+07""","=""1.17e-02""","=""4.52e-01""","=""-1.234""",C,"=""2.725329""","=""7.997785""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.4s""","=""3S""","=""1""",5,3,,"=""u28""","=""L4743""",
"=""248.2068""","=""0.002""","=""248.2022""","=""0.0013""","=""9bl*""","=""""","=""""","=""""","=""""",,"=""7.401063""","=""12.39635""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.4d""","=""3D*""","=""1""",1,3,,"=""""","=""L2771""",
"=""248.2068""","=""0.002""","=""248.2068""","=""0.0012""","=""9bl*""","=""""","=""""","=""""","=""""",,"=""7.401235""","=""12.396432""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.4d""","=""3D*""","=""2""",3,5,,"=""""","=""L2771""",
"=""248.2068""","=""0.002""","=""248.2110""","=""0.0012""","=""9bl*""","=""""","=""""","=""""","=""""",,"=""7.401482""","=""12.39660""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.4d""","=""3D*""","=""3""",5,7,,"=""""","=""L2771""",
"=""249.5295""","=""0.0010""","=""249.5295""","=""0.0004""","=""13""","=""1.07e+08""","=""2.99e-01""","=""2.46e+00""","=""-0.524""",A,"=""2.724963""","=""7.6936830""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.3d""","=""3D""","=""1""",1,3,,"=""T7096c74""","=""L4743""",
"=""249.5335""","=""0.0010""","=""249.5333""","=""0.0003""","=""17*""","=""1.44e+08""","=""2.25e-01""","=""5.54e+00""","=""-0.171""",A,"=""2.7250394""","=""7.693683""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""2""",3,5,,"=""T7096c74""","=""L5964""",
"=""249.5335""","=""0.0010""","=""249.5333""","=""0.0003""","=""17*""","=""8.04e+07""","=""7.51e-02""","=""1.85e+00""","=""-0.647""",A,"=""2.7250394""","=""7.6936830""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""1""",3,3,,"=""T7096c74""","=""L5964""",
"=""249.5480""","=""0.0010""","=""249.5478""","=""0.0004""","=""20*""","=""4.82e+07""","=""4.50e-02""","=""1.85e+00""","=""-0.647""",A,"=""2.725329""","=""7.693683""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""2""",5,5,,"=""T7096c74""","=""L5964""",
"=""249.5480""","=""0.0010""","=""249.5478""","=""0.0004""","=""20*""","=""1.92e+08""","=""2.51e-01""","=""1.03e+01""","=""0.10""",A,"=""2.725329""","=""7.693683""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""3""",5,7,,"=""T7096c74""","=""L5964""",
"=""249.5480""","=""0.0010""","=""249.5478""","=""0.0004""","=""20*""","=""5.35e+06""","=""2.99e-03""","=""1.23e-01""","=""-1.82""",A,"=""2.725329""","=""7.6936830""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""1""",5,3,,"=""T7096c74""","=""L5964""",
"=""265.1243""","=""0.0010""","=""265.1250""","=""0.0005""","=""12""","=""1.06e+08""","=""1.86e-01""","=""4.86e+00""","=""-0.254""",A,"=""2.7250394""","=""7.401482""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p2""","=""3P""","=""2""",3,5,,"=""T7096c74""","=""L4743""",
"=""265.1339""","=""0.0010""","=""265.1347""","=""0.0005""","=""11""","=""1.41e+08""","=""4.46e-01""","=""3.89e+00""","=""-0.351""",A,"=""2.724963""","=""7.401235""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2p2""","=""3P""","=""1""",1,3,,"=""T7096c74""","=""L4743""",
"=""265.1402""","=""0.0010""","=""265.1390""","=""0.0004""","=""12""","=""1.06e+08""","=""1.12e-01""","=""2.92e+00""","=""-0.476""",A,"=""2.7250394""","=""7.401235""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p2""","=""3P""","=""1""",3,3,,"=""T7096c74""","=""L7412""",
"=""265.1408""","=""0.0010""","=""265.1414""","=""0.0005""","=""15""","=""3.17e+08""","=""3.35e-01""","=""1.46e+01""","=""0.223""",A,"=""2.725329""","=""7.401482""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p2""","=""3P""","=""2""",5,5,,"=""T7096c74""","=""L4743""",
"=""265.1483""","=""0.0010""","=""265.1488""","=""0.0006""","=""11""","=""4.23e+08""","=""1.49e-01""","=""3.89e+00""","=""-0.351""",A,"=""2.7250394""","=""7.401063""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2p2""","=""3P""","=""0""",3,1,,"=""T7096c74""","=""L4743""",
"=""265.1549""","=""0.0010""","=""265.1554""","=""0.0005""","=""13""","=""1.76e+08""","=""1.11e-01""","=""4.86e+00""","=""-0.254""",A,"=""2.725329""","=""7.401235""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s2.2p2""","=""3P""","=""1""",5,3,,"=""T7096c74""","=""L4743""",
"=""273.8860""","=""0.0010""","=""273.8860""","=""0.0005""","=""9""","=""""","=""""","=""""","=""""",,"=""7.0525370""","=""11.579391""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.3d""","=""1D*""","=""2""",5,5,,"=""""","=""L4743""",
"=""289.8976""","=""0.0010""","=""289.8977""","=""0.0007""","=""5""","=""""","=""""","=""""","=""""",,"=""7.401063""","=""11.677889""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.3d""","=""3D*""","=""1""",1,3,,"=""""","=""L4743""",
"=""289.9037""","=""0.0010""","=""289.9034""","=""0.0007""","=""3""","=""""","=""""","=""""","=""""",,"=""7.401235""","=""11.677977""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3D*""","=""2""",3,5,,"=""""","=""L4743""",
"=""289.9103""","=""0.0010""","=""289.9094""","=""0.0007""","=""7*""","=""""","=""""","=""""","=""""",,"=""7.401235""","=""11.677889""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.3d""","=""3D*""","=""1""",3,3,,"=""""","=""L4743""",
"=""289.9103""","=""0.0010""","=""289.9107""","=""0.0008""","=""7*""","=""""","=""""","=""""","=""""",,"=""7.401482""","=""11.678116""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3D*""","=""3""",5,7,,"=""""","=""L4743""",
"=""""","=""""","=""289.9201""","=""0.0008""","=""m""","=""""","=""""","=""""","=""""",,"=""7.401482""","=""11.677977""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.3d""","=""3D*""","=""2""",5,5,,"=""""","=""L4743""",
"=""298.6933""","=""0.0010""","=""298.6941""","=""0.0005""","=""11""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""10.608089""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2p.3s""","=""3P*""","=""2""",3,5,,"=""""","=""L4743""",
"=""298.7289""","=""0.0010""","=""298.7296""","=""0.0004""","=""10""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""10.607596""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2p.3s""","=""3P*""","=""1""",3,3,,"=""""","=""L4743""",
"=""298.749""","=""0.003""","=""298.7483""","=""0.0008""","=""7""","=""""","=""""","=""""","=""""",,"=""6.457214""","=""10.607337""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2p.3s""","=""3P*""","=""0""",3,1,,"=""""","=""L7412""",
"=""302.0212""","=""0.0010""","=""302.0213""","=""0.0010""","=""12""","=""""","=""""","=""""","=""""",,"=""7.303641""","=""11.408789""","=""1s2.2s.3p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""2""",5,5,,"=""""","=""L4743""",
"=""302.0371""","=""0.0010""","=""302.0372""","=""0.0007""","=""9*""","=""""","=""""","=""""","=""""",,"=""7.303596""","=""11.408528""","=""1s2.2s.3p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""1""",3,3,,"=""""","=""L4743""",
"=""302.0371""","=""0.0010""","=""302.0372""","=""0.0007""","=""9*""","=""""","=""""","=""""","=""""",,"=""7.303596""","=""11.408528""","=""1s2.2s.3p""","=""3P*""","=""0""","=""1s2.2p.3p""","=""3P""","=""1""",1,3,,"=""""","=""L4743""",
"=""302.0406""","=""0.0010""","=""302.0405""","=""0.0007""","=""9""","=""""","=""""","=""""","=""""",,"=""7.303641""","=""11.408528""","=""1s2.2s.3p""","=""3P*""","=""2""","=""1s2.2p.3p""","=""3P""","=""1""",5,3,,"=""""","=""L4743""",
"=""302.0479""","=""0.0010""","=""302.0478""","=""0.0010""","=""7""","=""""","=""""","=""""","=""""",,"=""7.303596""","=""11.408382""","=""1s2.2s.3p""","=""3P*""","=""1""","=""1s2.2p.3p""","=""3P""","=""0""",3,1,,"=""""","=""L4743""",
"=""309.0723""","=""0.002""","=""309.0724""","=""0.0020""","=""3*""","=""""","=""""","=""""","=""""",,"=""8.283619""","=""12.29511""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2p.4p""","=""3P""","=""2""",3,5,,"=""""","=""L2771""",
"=""309.0723""","=""0.002""","=""309.0724""","=""0.0020""","=""3*""","=""""","=""""","=""""","=""""",,"=""8.283619""","=""12.29511""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2p.4p""","=""3P""","=""2""",5,5,,"=""""","=""L2771""",
"=""309.0920""","=""0.002""","=""309.0921""","=""0.0021""","=""5*""","=""""","=""""","=""""","=""""",,"=""8.283619""","=""12.29486""","=""1s2.2s.4p""","=""3P*""","=""1""","=""1s2.2p.4p""","=""3P""","=""1""",3,3,,"=""""","=""L2771""",
"=""309.0920""","=""0.002""","=""309.0921""","=""0.0022""","=""5*""","=""""","=""""","=""""","=""""",,"=""8.283619""","=""12.29486""","=""1s2.2s.4p""","=""3P*""","=""0""","=""1s2.2p.4p""","=""3P""","=""1""",1,3,,"=""""","=""L2771""",
"=""309.0920""","=""0.002""","=""309.0921""","=""0.0021""","=""5*""","=""""","=""""","=""""","=""""",,"=""8.283619""","=""12.29486""","=""1s2.2s.4p""","=""3P*""","=""2""","=""1s2.2p.4p""","=""3P""","=""1""",5,3,,"=""""","=""L2771""",
