obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""650.732""","=""650.727+""","=""65""","=""6.e+06""","=""3.e-02""","=""5.e+00""","=""-0.6""",E,"=""2.559845""","=""4.465163""","=""5d4.(3H).6s""","=""a 4H""","=""7/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""5/2""",8,6,,"=""T7871""","=""L3475""",
"=""651.619""","=""651.619+""","=""100""","=""2.15e+06""","=""9.1e-03""","=""1.17e+00""","=""-1.26""",B+,"=""1.394032""","=""3.296744""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""3/2""",6,4,,"=""T4976""","=""L3475""",
"=""651.790""","=""651.793+""","=""100""","=""1.25e+06""","=""1.06e-02""","=""1.37e+00""","=""-1.20""",B+,"=""1.394032""","=""3.296235""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""7/2""",6,8,,"=""T4976""","=""L3475""",
"=""656.341""","=""656.339+""","=""25h""","=""""","=""""","=""""","=""""",,"=""1.325431""","=""3.214456""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""656.607""","=""656.602+""","=""25cw""","=""""","=""""","=""""","=""""",,"=""2.559845""","=""4.448115""","=""5d4.(3H).6s""","=""a 4H""","=""7/2""","=""""","=""358*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""657.666""","=""657.665+""","=""100""","=""""","=""""","=""""","=""""",,"=""1.236843""","=""3.122061""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""658.695""","=""658.691+""","=""10""","=""""","=""""","=""""","=""""",,"=""2.822030""","=""4.704313""","=""5d4.(3G).6s""","=""a 4G""","=""7/2""","=""5d3.6s.(3H).6p""","=""z 4I*?""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""658.898""","=""658.893+""","=""15c""","=""""","=""""","=""""","=""""",,"=""2.680900""","=""4.562604""","=""5d4.(3G).6s""","=""a 4G""","=""5/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""661.378""","=""661.373+""","=""110""","=""1.88e+06""","=""8.2e-03""","=""1.07e+00""","=""-1.31""",C+,"=""1.394032""","=""3.268681""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""3/2""",6,4,,"=""T4976""","=""L3475""",
"=""662.313""","=""662.309+""","=""75""","=""3.03e+05""","=""2.99e-03""","=""2.61e-01""","=""-1.92""",B,"=""0.752449""","=""2.624449""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""5/2""",4,6,,"=""T4976""","=""L3475""",
"=""666.408""","=""666.409+""","=""15cw""","=""""","=""""","=""""","=""""",,"=""2.622679""","=""4.483161""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""667.557""","=""667.554+""","=""100""","=""9.0e+05""","=""1.20e-02""","=""5.3e-01""","=""-1.62""",B+,"=""1.209958""","=""3.067249""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""3/2""",2,4,,"=""T4976""","=""L3475""",
"=""667.737""","=""667.735+""","=""180""","=""""","=""""","=""""","=""""",,"=""1.394032""","=""3.250819""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""668.585""","=""668.577+""","=""30""","=""""","=""""","=""""","=""""",,"=""2.680900""","=""4.535349""","=""5d4.(3G).6s""","=""a 4G""","=""5/2""","=""5d3.6s.(3G).6p""","=""y 4F*?""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""669.546""","=""669.539+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.915159""","=""4.766943""","=""5d4.(a 3F).6s""","=""b 4F""","=""5/2""","=""5d3.6s.(3G).6p""","=""y 4F*?""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""670.831""","=""670.823+""","=""15""","=""1.30e+05""","=""7.3e-04""","=""1.94e-01""","=""-2.06""",C+,"=""1.873915""","=""3.722154""","=""5d3.6s2""","=""a 2H""","=""11/2""","=""""","=""300*""","=""9/2""",12,10,,"=""T4976""","=""L3475""",
"=""671.124""","=""671.122+""","=""25""","=""""","=""""","=""""","=""""",,"=""2.964820""","=""4.812238""","=""5d4.(3G).6s""","=""a 4G""","=""9/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""671.629""","=""671.632+""","=""10*""","=""""","=""""","=""""","=""""",,"=""3.062249""","=""4.908263""","=""""","=""246""","=""1/2""","=""5d4.(5D).6p""","=""y 6F*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""671.629""","=""671.633+""","=""10*""","=""""","=""""","=""""","=""""",,"=""3.226409""","=""5.072420""","=""5d4.(3G).6s""","=""a 4G""","=""11/2""","=""5d3.6s.(3H).6p""","=""z 4I*?""","=""13/2""",12,14,,"=""""","=""L3475""",
"=""672.547""","=""672.546+""","=""15h""","=""""","=""""","=""""","=""""",,"=""2.822030""","=""4.665537""","=""5d4.(3G).6s""","=""a 4G""","=""7/2""","=""""","=""376*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""674.259""","=""674.257+""","=""75c""","=""""","=""""","=""""","=""""",,"=""1.655369""","=""3.494197""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""""","=""281*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""675.677""","=""675.672+""","=""40*""","=""""","=""""","=""""","=""""",,"=""3.322127""","=""5.157102""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""5/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""675.677""","=""675.674+""","=""40*""","=""""","=""""","=""""","=""""",,"=""2.822030""","=""4.657001""","=""5d4.(3G).6s""","=""a 4G""","=""7/2""","=""""","=""375*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""675.771""","=""675.772+""","=""13c""","=""1.38e+05""","=""1.88e-03""","=""8.4e-02""","=""-2.42""",C+,"=""1.462038""","=""3.296744""","=""5d3.6s2""","=""a 2P""","=""1/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""3/2""",2,4,,"=""T4976""","=""L3475""",
"=""677.224""","=""677.224+""","=""13""","=""""","=""""","=""""","=""""",,"=""2.964820""","=""4.795591""","=""5d4.(3G).6s""","=""a 4G""","=""9/2""","=""5d3.6s.(3G).6p""","=""y 4G*?""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""677.361""","=""677.359+""","=""75""","=""5.75e+05""","=""3.96e-03""","=""3.53e-01""","=""-1.801""",B+,"=""1.236843""","=""3.067249""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""3/2""",4,4,,"=""T4976""","=""L3475""",
"=""677.612""","=""677.611+""","=""40cw""","=""""","=""""","=""""","=""""",,"=""1.209958""","=""3.039682""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""679.086""","=""679.085+""","=""40cw""","=""2.14e+05""","=""1.48e-03""","=""2.64e-01""","=""-1.93""",B,"=""1.516917""","=""3.342671""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""""","=""269*""","=""7/2""",8,8,,"=""T4976""","=""L3475""",
"=""679.193""","=""679.194+""","=""13c""","=""""","=""""","=""""","=""""",,"=""3.089426""","=""4.914887""","=""""","=""249""","=""7/2""","=""""","=""396*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""680.115""","=""680.114+""","=""13""","=""3.0e+04""","=""2.1e-04""","=""1.8e-02""","=""-3.08""",D+,"=""0.752449""","=""2.575439""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d2.6s2.(3P).6p""","=""z 2D*""","=""3/2""",4,4,,"=""T4976""","=""L3475""",
"=""681.234""","=""681.229+""","=""40c""","=""""","=""""","=""""","=""""",,"=""2.915471""","=""4.735480""","=""5d4.(3H).6s""","=""a 4H""","=""13/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""11/2""",14,12,,"=""""","=""L3475""",
"=""681.513""","=""681.512+""","=""160c""","=""""","=""""","=""""","=""""",,"=""1.147279""","=""2.966530""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""682.124""","=""682.122+""","=""20""","=""""","=""""","=""""","=""""",,"=""2.622679""","=""4.440304""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""""","=""358*""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""682.684""","=""682.680+""","=""18c""","=""""","=""""","=""""","=""""",,"=""2.780787""","=""4.596926""","=""5d4.(3H).6s""","=""a 4H""","=""11/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""9/2""",12,10,,"=""""","=""L3475""",
"=""683.389""","=""683.389+""","=""13""","=""""","=""""","=""""","=""""",,"=""2.650907""","=""4.465163""","=""5d4.(5D).6s""","=""a 4D""","=""3/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""685.272""","=""685.267+""","=""15""","=""""","=""""","=""""","=""""",,"=""2.622679""","=""4.431961""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""""","=""357*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""686.702""","=""686.700+""","=""15""","=""1.5e+05""","=""5.1e-04""","=""4.6e-02""","=""-2.69""",C,"=""1.357654""","=""3.163163""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""1/2""",4,2,,"=""T4976""","=""L3475""",
"=""686.812""","=""686.813+""","=""210""","=""2.58e+06""","=""1.37e-02""","=""2.48e+00""","=""-0.96""",B+,"=""1.516917""","=""3.322127""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""5/2""",8,6,,"=""T4976""","=""L3475""",
"=""687.717""","=""687.716+""","=""180""","=""""","=""""","=""""","=""""",,"=""1.236843""","=""3.039682""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""687.939""","=""687.937+""","=""40""","=""""","=""""","=""""","=""""",,"=""2.680900""","=""4.483161""","=""5d4.(3G).6s""","=""a 4G""","=""5/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""689.867""","=""689.866+""","=""15""","=""""","=""""","=""""","=""""",,"=""1.325431""","=""3.122652""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""""","=""251*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""690.245""","=""690.244+""","=""40""","=""""","=""""","=""""","=""""",,"=""3.226409""","=""5.022647""","=""5d4.(3G).6s""","=""a 4G""","=""11/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""11/2""",12,12,,"=""""","=""L3475""",
"=""690.400""","=""690.396+""","=""150""","=""""","=""""","=""""","=""""",,"=""1.209958""","=""3.005801""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""692.929""","=""692.93+""","=""140""","=""1.01e+06""","=""8.7e-03""","=""1.99e+00""","=""-1.06""",C+,"=""1.655369""","=""3.44465?""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""""","=""277*""","=""11/2""",10,12,,"=""T4976""","=""L3475""",
"=""693.045""","=""693.041+""","=""140""","=""1.69e+06""","=""9.7e-03""","=""2.22e+00""","=""-1.01""",B+,"=""1.655369""","=""3.444358""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""7/2""",10,8,,"=""T4976""","=""L3475""",
"=""694.124""","=""694.118+""","=""8h""","=""""","=""""","=""""","=""""",,"=""3.294883""","=""5.081094""","=""5d4.(5D).6s""","=""a 4D""","=""7/2""","=""""","=""409*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""694.879""","=""694.876+""","=""20c""","=""""","=""""","=""""","=""""",,"=""2.680900""","=""4.465163""","=""5d4.(3G).6s""","=""a 4G""","=""5/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""695.318""","=""695.315+""","=""65""","=""3.7e+05""","=""2.68e-03""","=""6.1e-01""","=""-1.57""",B,"=""1.655369""","=""3.438507""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""9/2""",10,10,,"=""T4976""","=""L3475""",
"=""695.580""","=""695.581+""","=""45""","=""8.3e+05""","=""8.0e-03""","=""1.10e+00""","=""-1.32""",C+,"=""2.135562""","=""3.918018""","=""5d3.6s2""","=""a 2F""","=""5/2""","=""""","=""316*""","=""7/2""",6,8,,"=""T4976""","=""L3475""",
"=""696.805""","=""696.807+""","=""180""","=""1.21e+06""","=""8.8e-03""","=""1.62e+00""","=""-1.15""",B+,"=""1.516917""","=""3.296235""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""7/2""",8,8,,"=""T4976""","=""L3475""",
"=""697.141""","=""697.140+""","=""8""","=""2.9e+05""","=""2.1e-03""","=""4.8e-01""","=""-1.68""",C,"=""2.622679""","=""4.401148""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""""","=""354*""","=""9/2""",10,10,,"=""T4976""","=""L3475""",
"=""697.323""","=""697.326+""","=""8c""","=""""","=""""","=""""","=""""",,"=""2.964820""","=""4.742816""","=""5d4.(3G).6s""","=""a 4G""","=""9/2""","=""""","=""382*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""697.345""","=""697.35+""","=""9""","=""""","=""""","=""""","=""""",,"=""2.650907""","=""4.42884""","=""5d4.(5D).6s""","=""a 4D""","=""3/2""","=""""","=""357*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""698.545""","=""698.544+""","=""23""","=""""","=""""","=""""","=""""",,"=""2.822030""","=""4.596926""","=""5d4.(3G).6s""","=""a 4G""","=""7/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""699.715""","=""699.715+""","=""110D""","=""""","=""""","=""""","=""""",,"=""1.325431""","=""3.097355""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""699.742""","=""699.743+""","=""110D""","=""""","=""""","=""""","=""""",,"=""0.750032""","=""2.521887""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""5d2.6s2.(3P).6p""","=""z 2S*""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""700.214""","=""700.215+""","=""20""","=""""","=""""","=""""","=""""",,"=""2.964820""","=""4.735480""","=""5d4.(3G).6s""","=""a 4G""","=""9/2""","=""5d3.6s.(3H).6p""","=""z 4H*?""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""700.700""","=""700.698+""","=""40""","=""""","=""""","=""""","=""""",,"=""0.752449""","=""2.521887""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d2.6s2.(3P).6p""","=""z 2S*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""700.889""","=""700.888+""","=""75""","=""""","=""""","=""""","=""""",,"=""1.236843""","=""3.005801""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""702.697""","=""702.696+""","=""50""","=""""","=""""","=""""","=""""",,"=""1.357654""","=""3.122061""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""703.345""","=""703.342+""","=""13""","=""2.2e+05""","=""1.6e-03""","=""3.0e-01""","=""-1.89""",C+,"=""2.155232""","=""3.918018""","=""5d3.6s2""","=""a 2F""","=""7/2""","=""""","=""316*""","=""7/2""",8,8,,"=""T4976""","=""L3475""",
"=""704.101""","=""704.097+""","=""40""","=""""","=""""","=""""","=""""",,"=""2.780787""","=""4.541684""","=""5d4.(3H).6s""","=""a 4H""","=""11/2""","=""""","=""366*""","=""9/2""",12,10,,"=""""","=""L3475""",
"=""708.325""","=""708.328+""","=""15h""","=""""","=""""","=""""","=""""",,"=""2.915159""","=""4.665537""","=""5d4.(a 3F).6s""","=""b 4F""","=""5/2""","=""""","=""376*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""708.735""","=""708.734+""","=""20""","=""4.7e+04""","=""3.5e-04""","=""4.9e-02""","=""-2.68""",C+,"=""1.147279""","=""2.896654""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""5/2""",6,6,,"=""T4976""","=""L3475""",
"=""709.498""","=""709.497+""","=""23""","=""1.26e+05""","=""1.27e-03""","=""1.8e-01""","=""-2.12""",C+,"=""1.595177""","=""3.342671""","=""5d3.6s2""","=""a 2D""","=""5/2""","=""""","=""269*""","=""7/2""",6,8,,"=""T4976""","=""L3475""",
"=""711.001""","=""710.997+""","=""8*""","=""""","=""""","=""""","=""""",,"=""2.822030""","=""4.565838""","=""5d4.(3G).6s""","=""a 4G""","=""7/2""","=""5d3.6s.(3G).6p""","=""y 4G*?""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""711.001""","=""711.004+""","=""8*""","=""""","=""""","=""""","=""""",,"=""2.622679""","=""4.366468""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""""","=""352*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""711.948""","=""711.947+""","=""15c""","=""""","=""""","=""""","=""""",,"=""3.146274""","=""4.887755""","=""""","=""253""","=""9/2""","=""""","=""394*""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""712.323""","=""712.318+""","=""20""","=""""","=""""","=""""","=""""",,"=""2.822030""","=""4.562604""","=""5d4.(3G).6s""","=""a 4G""","=""7/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""712.768""","=""712.768+""","=""40""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""2.230939""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""""","=""179*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""715.060""","=""715.059+""","=""150""","=""""","=""""","=""""","=""""",,"=""1.516917""","=""3.250819""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d2.6s2.(3P).6p""","=""z 4P*?""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""717.488""","=""717.489+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.394032""","=""3.122061""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""717.689""","=""""","=""13c""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""719.333""","=""719.332+""","=""13""","=""""","=""""","=""""","=""""",,"=""3.043341""","=""4.766943""","=""5d4.(5D).6s""","=""a 4D""","=""5/2""","=""5d3.6s.(3G).6p""","=""y 4F*?""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""723.544""","=""""","=""8""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""725.227""","=""725.226+""","=""30h""","=""3.28e+05""","=""2.58e-03""","=""2.47e-01""","=""-1.99""",B+,"=""1.357654""","=""3.067249""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""3/2""",4,4,,"=""T4976""","=""L3475""",
"=""726.682""","=""726.683+""","=""11h""","=""""","=""""","=""""","=""""",,"=""3.089426""","=""4.795591""","=""""","=""249""","=""7/2""","=""5d3.6s.(3G).6p""","=""y 4G*?""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""727.429""","=""""","=""6""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""727.897""","=""727.896+""","=""30""","=""""","=""""","=""""","=""""",,"=""1.394032""","=""3.097355""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""727.955""","=""727.949+""","=""5""","=""""","=""""","=""""","=""""",,"=""2.832151""","=""4.535349""","=""""","=""228""","=""3/2""","=""5d3.6s.(3G).6p""","=""y 4F*?""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""728.837""","=""728.836+""","=""9""","=""9.0e+04""","=""7.1e-04""","=""3.4e-02""","=""-2.85""",D+,"=""1.462038""","=""3.163163""","=""5d3.6s2""","=""a 2P""","=""1/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""1/2""",2,2,,"=""T4976""","=""L3475""",
"=""729.833""","=""""","=""13c""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3475""",
"=""730.375""","=""730.376+""","=""140""","=""""","=""""","=""""","=""""",,"=""1.516917""","=""3.214456""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""732.186""","=""732.187+""","=""20""","=""7.7e+04""","=""4.6e-04""","=""8.9e-02""","=""-2.43""",C+,"=""1.203314""","=""2.896654""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""5/2""",8,6,,"=""T4976""","=""L3475""",
"=""732.474""","=""732.466+""","=""11c""","=""1.30e+05""","=""8.7e-04""","=""2.5e-01""","=""-1.98""",C+,"=""1.873915""","=""3.566610""","=""5d3.6s2""","=""a 2H""","=""11/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""9/2""",12,10,,"=""T4976""","=""L3475""",
"=""732.797""","=""732.795+""","=""13""","=""""","=""""","=""""","=""""",,"=""2.622679""","=""4.314614""","=""5d4.(3H).6s""","=""a 4H""","=""9/2""","=""""","=""347*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""734.221""","=""734.213+""","=""11cw""","=""""","=""""","=""""","=""""",,"=""2.680900""","=""4.369568""","=""5d4.(3G).6s""","=""a 4G""","=""5/2""","=""""","=""352*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""734.843""","=""734.842+""","=""160""","=""""","=""""","=""""","=""""",,"=""0.750032""","=""2.437254""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""735.489""","=""735.487+""","=""140c""","=""""","=""""","=""""","=""""",,"=""1.209958""","=""2.895702""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""735.899""","=""735.896+""","=""100""","=""""","=""""","=""""","=""""",,"=""0.752449""","=""2.437254""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""737.112""","=""737.111+""","=""90cw""","=""""","=""""","=""""","=""""",,"=""1.357654""","=""3.039682""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""740.993""","=""740.993+""","=""160""","=""2.03e+06""","=""1.11e-02""","=""1.63e+00""","=""-1.176""",B+,"=""1.394032""","=""3.067249""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""3/2""",6,4,,"=""T4976""","=""L3475""",
"=""743.724""","=""743.722+""","=""11c""","=""""","=""""","=""""","=""""",,"=""3.226409""","=""4.893486""","=""5d4.(3G).6s""","=""a 4G""","=""11/2""","=""5d3.6s.(3H).6p""","=""z 4I*?""","=""11/2""",12,12,,"=""""","=""L3475""",
"=""744.222""","=""744.219+""","=""23""","=""""","=""""","=""""","=""""",,"=""3.146274""","=""4.812238""","=""""","=""253""","=""9/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""9/2""",10,10,,"=""""","=""L3475""",
"=""746.981""","=""746.978+""","=""30""","=""1.43e+05""","=""1.8e-03""","=""1.8e-01""","=""-2.14""",C+,"=""1.236843""","=""2.896654""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""5/2""",4,6,,"=""T4976""","=""L3475""",
"=""748.807""","=""748.805+""","=""23""","=""""","=""""","=""""","=""""",,"=""2.559845""","=""4.215607""","=""5d4.(3H).6s""","=""a 4H""","=""7/2""","=""""","=""340*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""752.263""","=""752.264+""","=""30""","=""""","=""""","=""""","=""""",,"=""1.357654""","=""3.005801""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""757.131""","=""757.127+""","=""6""","=""7.3e+04""","=""6.2e-04""","=""1.2e-01""","=""-2.30""",D+,"=""2.155232""","=""3.792794""","=""5d3.6s2""","=""a 2F""","=""7/2""","=""""","=""305*""","=""7/2""",8,8,,"=""T4976""","=""L3475""",
"=""759.231""","=""759.236+""","=""9""","=""""","=""""","=""""","=""""",,"=""2.832151""","=""4.465163""","=""""","=""228""","=""3/2""","=""5d3.6s.(3H).6p""","=""z 4G*?""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""765.173""","=""765.164+""","=""6""","=""""","=""""","=""""","=""""",,"=""2.780787""","=""4.401148""","=""5d4.(3H).6s""","=""a 4H""","=""11/2""","=""""","=""354*""","=""9/2""",12,10,,"=""""","=""L3475""",
"=""772.415""","=""772.418+""","=""11h""","=""""","=""""","=""""","=""""",,"=""1.516917""","=""3.122061""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""776.525""","=""776.51+""","=""11""","=""""","=""""","=""""","=""""",,"=""2.832151""","=""4.42884""","=""""","=""228""","=""3/2""","=""""","=""357*""","=""3/2""",4,4,,"=""""","=""L3475""",
