obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""181.287941""","=""0.000004""","=""181.287941""","=""0.000004""","=""14000""","=""""","=""""","=""""","=""""",,"=""0.10212092""","=""6.94119682""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(2G).6p""","=""3H*""","=""5""",9,11,,"=""""","=""L9083,L11529""",
"=""181.561044""","=""0.000008""","=""181.561032""","=""0.000006""","=""2200""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""7.6430493""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(2G).6p""","=""b 3F*""","=""2""",5,5,,"=""""","=""L9083,L11529""",
"=""181.78736""","=""0.00020""","=""181.78724""","=""0.00006""","=""10000""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.8202917""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(2G).6p""","=""3H*""","=""4""",7,9,,"=""""","=""L11529""",
"=""182.35129""","=""0.00020""","=""182.351353""","=""0.000006""","=""1100""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.79919268""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4P).6p""","=""a 3D*""","=""3""",7,7,,"=""""","=""L11529""",
"=""182.532358""","=""0.000004""","=""182.532359""","=""0.000004""","=""5100""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""7.60671059""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(2G).6p""","=""b 3F*""","=""3""",5,7,,"=""""","=""L9083,L11529""",
"=""182.61377""","=""0.00020""","=""182.613757""","=""0.000013""","=""8500""","=""""","=""""","=""""","=""""",,"=""0.09619638""","=""6.8856191""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(2P).6p""","=""3D*""","=""3""",5,7,,"=""""","=""L11529""",
"=""182.773248""","=""0.000018""","=""182.773248""","=""0.000013""","=""1100""","=""""","=""""","=""""","=""""",,"=""0.10212092""","=""6.8856191""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(2P).6p""","=""3D*""","=""3""",9,7,,"=""""","=""L9083,L11529""",
"=""183.28733""","=""0.00020""","=""183.28719""","=""0.00008""","=""510""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""8.018790""","=""5d8.6s2""","=""3F""","=""3""","=""5d7.(4P).6s2.6p""","=""5D*""","=""3""",7,7,,"=""""","=""L11529""",
"=""183.38527""","=""0.00020""","=""183.385241""","=""0.000010""","=""1400""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""7.5751205""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(2G).6p""","=""a 3F*""","=""2""",5,5,,"=""""","=""L11529""",
"=""183.52748""","=""0.00020""","=""183.527434""","=""0.000020""","=""550""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""8.0118136""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(4P).6p""","=""3D*""","=""1""",3,3,,"=""""","=""L11529""",
"=""183.68531""","=""0.00020""","=""183.685296""","=""0.000024""","=""1300""","=""""","=""""","=""""","=""""",,"=""0.09619638""","=""6.8460125""","=""5d9.6s""","=""a 1D""","=""2""","=""5d9.6p""","=""b 3D*""","=""1""",5,3,,"=""""","=""L11529""",
"=""183.82682""","=""0.00020""","=""183.827165""","=""0.000020""","=""330""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""7.9989199""","=""5d8.6s2""","=""3F""","=""3""","=""5d7.(4F).6s2.6p""","=""c 5G*""","=""2""",7,5,,"=""""","=""L11529""",
"=""183.87836""","=""0.00020""","=""183.878383""","=""0.000020""","=""500""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""7.9989199""","=""5d9.6s""","=""3D""","=""1""","=""5d7.(4F).6s2.6p""","=""c 5G*""","=""2""",3,5,,"=""""","=""L11529""",
"=""184.55046""","=""0.00020""","=""184.55053""","=""0.00006""","=""460""","=""""","=""""","=""""","=""""",,"=""0.10212092""","=""6.8202917""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(2G).6p""","=""3H*""","=""4""",9,9,,"=""""","=""L11529""",
"=""184.575031""","=""0.000004""","=""184.575031""","=""0.000004""","=""14000""","=""2.1e+08""","=""1.4e-01""","=""6.e+00""","=""-0.01""",E,"=""0.00000000""","=""6.71727901""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4P).6p""","=""b 5D*""","=""4""",7,9,,"=""T2202""","=""L9083,L11529""",
"=""184.7340""","=""0.0010""","=""184.732832""","=""0.000024""","=""83""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""7.9658539""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(2D).6p""","=""3D*""","=""2""",7,5,,"=""""","=""L11529""",
"=""184.784554""","=""0.000022""","=""184.784557""","=""0.000020""","=""540""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""7.9658539""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2D).6p""","=""3D*""","=""2""",3,5,,"=""""","=""L9083,L11529""",
"=""184.968325""","=""0.000005""","=""184.968323""","=""0.000005""","=""8300""","=""""","=""""","=""""","=""""",,"=""0.09619638""","=""6.79919268""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4P).6p""","=""a 3D*""","=""3""",5,7,,"=""""","=""L9083,L11529""",
"=""185.13195""","=""0.00020""","=""185.131955""","=""0.000006""","=""200""","=""""","=""""","=""""","=""""",,"=""0.10212092""","=""6.79919268""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4P).6p""","=""a 3D*""","=""3""",9,7,,"=""""","=""L11529""",
"=""185.146996""","=""0.000019""","=""185.146997""","=""0.000014""","=""910""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.6965277""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4P).6p""","=""c 5P*""","=""3""",7,7,,"=""""","=""L9083,L11529""",
"=""185.34522""","=""0.00020""","=""185.345285""","=""0.000008""","=""5800bl""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.6893635""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(2P).6p""","=""3P*""","=""2""",7,5,,"=""""","=""L11529""",
"=""185.618928""","=""0.000020""","=""185.618924""","=""0.000021""","=""830""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""7.4937623""","=""5d9.6s""","=""3D""","=""2""","=""5d9.7p""","=""b 1P*""","=""1""",5,3,,"=""""","=""L9083,L11529""",
"=""186.00984""","=""0.00020""","=""186.009910""","=""0.000007""","=""540""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""7.4797222""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(4F).6p""","=""3F*""","=""3""",5,7,,"=""""","=""L11529""",
"=""186.38611""","=""0.00020""","=""186.38621""","=""0.00007""","=""450""","=""""","=""""","=""""","=""""",,"=""0.7612841""","=""7.413289""","=""5d10""","=""1S""","=""0""","=""5d8.6s.(4P).6p""","=""3S*""","=""1""",1,3,,"=""""","=""L11529""",
"=""186.47909""","=""0.00020""","=""186.47911""","=""0.00010""","=""320""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""8.322014""","=""5d9.6s""","=""b 1D""","=""2""","=""5d9.7p""","=""(3/2,3/2)*""","=""3""",5,7,,"=""""","=""L11529""",
"=""187.41554""","=""0.00020""","=""187.415519""","=""0.000007""","=""410""","=""""","=""""","=""""","=""""",,"=""0.09619638""","=""6.71166766""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4P).6p""","=""5S*""","=""2""",5,5,,"=""""","=""L11529""",
"=""187.42481""","=""0.00020""","=""187.424392""","=""0.000005""","=""650""","=""""","=""""","=""""","=""""",,"=""0.10212092""","=""6.71727901""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4P).6p""","=""b 5D*""","=""4""",9,9,,"=""""","=""L11529""",
"=""187.443215""","=""0.000010""","=""187.443222""","=""0.000011""","=""2100""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""7.4287538""","=""5d9.6s""","=""3D""","=""2""","=""5d9.7p""","=""b 1D*""","=""2""",5,5,,"=""""","=""L9083,L11529""",
"=""187.49622""","=""0.00003""","=""187.49622""","=""0.00003""","=""690""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""7.8688156""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2P).6p""","=""3P*""","=""1""",3,3,,"=""""","=""L9083,L11529""",
"=""187.84543""","=""0.00020""","=""187.845418""","=""0.000014""","=""530""","=""""","=""""","=""""","=""""",,"=""0.09619638""","=""6.6965277""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4P).6p""","=""c 5P*""","=""3""",5,7,,"=""""","=""L11529""",
"=""188.01420""","=""0.00020""","=""188.014182""","=""0.000014""","=""81""","=""""","=""""","=""""","=""""",,"=""0.10212092""","=""6.6965277""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(4P).6p""","=""c 5P*""","=""3""",9,7,,"=""""","=""L11529""",
"=""188.04950""","=""0.00020""","=""188.049531""","=""0.000008""","=""210""","=""""","=""""","=""""","=""""",,"=""0.09619638""","=""6.6893635""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(2P).6p""","=""3P*""","=""2""",5,5,,"=""""","=""L11529""",
"=""188.12704""","=""0.00020""","=""188.12698""","=""0.00014""","=""210""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""8.512435""","=""5d8.6s2""","=""3F""","=""2""","=""""","=""w*""","=""3""",5,7,,"=""""","=""L11529""",
"=""188.499237""","=""0.000007""","=""188.499237""","=""0.000007""","=""3100""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""7.8317506""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.(3F<4>).6s.7p.(3P*<1>)""","=""(4,1)*""","=""3""",7,7,,"=""""","=""L9083,L11529""",
"=""188.90888""","=""0.00020""","=""188.90883""","=""0.00008""","=""600""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""7.819368""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2D).6p""","=""b 3D*""","=""1""",3,3,,"=""""","=""L11529""",
"=""189.0741""","=""0.0010""","=""189.073939""","=""0.000014""","=""150""","=""""","=""""","=""""","=""""",,"=""0.09619638""","=""6.6536415""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(2P).6p""","=""3D*""","=""1""",5,3,,"=""""","=""L11529""",
"=""189.723231""","=""0.000005""","=""189.723232""","=""0.000005""","=""3600""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.53500348""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4P).6p""","=""b 5D*""","=""2""",7,5,,"=""""","=""L9083,L11529""",
"=""189.74417""","=""0.00020""","=""189.744048""","=""0.000014""","=""280""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""8.2076095""","=""5d9.6s""","=""b 1D""","=""2""","=""""","=""p*""","=""2""",5,5,,"=""""","=""L11529""",
"=""189.96717""","=""0.00020""","=""189.967372""","=""0.000018""","=""180""","=""""","=""""","=""""","=""""",,"=""0.7612841""","=""7.2878890""","=""5d10""","=""1S""","=""0""","=""5d9.7p""","=""a 1P*""","=""1""",1,3,,"=""""","=""L11529""",
"=""190.2591""","=""0.0010""","=""190.257849""","=""0.000011""","=""100""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""7.3309006""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(2D).6p""","=""b 3F*""","=""2""",5,5,,"=""""","=""L11529""",
"=""190.322008""","=""0.000010""","=""190.321980""","=""0.000007""","=""9900""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""7.7687574""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(4P).6p""","=""3D*""","=""2""",7,5,,"=""""","=""L9083,L11529""",
"=""190.376865""","=""0.000009""","=""190.376882""","=""0.000007""","=""2000""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""7.7687574""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(4P).6p""","=""3D*""","=""2""",3,5,,"=""""","=""L9083,L11529""",
"=""190.40316""","=""0.00020""","=""190.403221""","=""0.000005""","=""1500""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.51166497""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(2F).6p""","=""b 3F*""","=""4""",7,9,,"=""""","=""L11529""",
"=""191.41170""","=""0.00020""","=""191.411665""","=""0.000011""","=""670""","=""""","=""""","=""""","=""""",,"=""0.09619638""","=""6.5735549""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(2F).6p""","=""3D*""","=""1""",5,3,,"=""""","=""L11529""",
"=""191.521947""","=""0.000008""","=""191.521947""","=""0.000008""","=""2700""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""7.2878890""","=""5d9.6s""","=""3D""","=""2""","=""5d9.7p""","=""a 1P*""","=""1""",5,3,,"=""""","=""L9083,L11529""",
"=""191.56543""","=""0.00020""","=""191.56555""","=""0.00009""","=""430""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""8.145478""","=""5d9.6s""","=""b 1D""","=""2""","=""""","=""m*""","=""2 or 1""",5,1,,"=""""","=""L11529""",
"=""192.2570""","=""0.0010""","=""192.25615""","=""0.00018""","=""47""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""8.122230""","=""5d9.6s""","=""b 1D""","=""2""","=""""","=""l*""","=""3""",5,7,,"=""""","=""L11529""",
"=""192.346048""","=""0.000011""","=""192.346057""","=""0.000011""","=""1800""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""7.7002053""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(4P).6p""","=""b 3D*""","=""3""",7,7,,"=""""","=""L9083,L11529""",
"=""192.50910""","=""0.00020""","=""192.509197""","=""0.000015""","=""430""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""7.6947428""","=""5d8.6s2""","=""3F""","=""3""","=""5d7.(4F).6s2.6p""","=""a 5G*""","=""2""",7,5,,"=""""","=""L11529""",
"=""192.55775""","=""0.00020""","=""192.557715""","=""0.000006""","=""320""","=""""","=""""","=""""","=""""",,"=""0.09619638""","=""6.53500348""","=""5d9.6s""","=""a 1D""","=""2""","=""5d8.6s.(4P).6p""","=""b 5D*""","=""2""",5,5,,"=""""","=""L11529""",
"=""192.5662""","=""0.0010""","=""192.565368""","=""0.000015""","=""120""","=""""","=""""","=""""","=""""",,"=""1.25619158""","=""7.6947428""","=""5d9.6s""","=""3D""","=""1""","=""5d7.(4F).6s2.6p""","=""a 5G*""","=""2""",3,5,,"=""""","=""L11529""",
"=""192.623684""","=""0.000009""","=""192.623663""","=""0.000007""","=""2500""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""7.2508629""","=""5d9.6s""","=""3D""","=""2""","=""5d9.7p""","=""1F*""","=""3""",5,7,,"=""""","=""L9083,L11529""",
"=""192.9255""","=""0.0010""","=""192.9235""","=""0.0008""","=""9700bl(Pt II)""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""8.09992""","=""5d9.6s""","=""b 1D""","=""2""","=""5d9.5f""","=""e*""","=""3""",5,7,,"=""""","=""L16313c164""",
"=""193.2031""","=""0.0010""","=""193.20211""","=""0.00011""","=""42""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""7.231592""","=""5d9.6s""","=""3D""","=""2""","=""5d8.6s.(2P).6p""","=""3D*""","=""2""",5,5,,"=""""","=""L11529""",
"=""193.224406""","=""0.000006""","=""193.224405""","=""0.000006""","=""3200""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.41659104""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(2F).6p""","=""3F*""","=""2""",7,5,,"=""""","=""L9083,L11529""",
"=""193.436846""","=""0.000004""","=""193.436846""","=""0.000004""","=""27000""","=""""","=""""","=""""","=""""",,"=""0.10212092""","=""6.51166497""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(2F).6p""","=""b 3F*""","=""4""",9,9,,"=""""","=""L9083,L11529""",
"=""193.7241""","=""0.0010""","=""193.72436""","=""0.00011""","=""160""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""8.322014""","=""5d8.6s2""","=""3F""","=""2""","=""5d9.7p""","=""(3/2,3/2)*""","=""3""",5,7,,"=""""","=""L11529""",
"=""193.742404""","=""0.000004""","=""193.742404""","=""0.000004""","=""58000""","=""6.e+08""","=""4.e-01""","=""2.4e+01""","=""0.6""",E,"=""0.10212092""","=""6.50155626""","=""5d8.6s2""","=""3F""","=""4""","=""5d8.6s.(2F).6p""","=""3G*""","=""5""",9,11,,"=""T2202""","=""L9083,L11529""",
"=""194.003283""","=""0.000005""","=""194.003275""","=""0.000003""","=""12000""","=""2.8e+08""","=""1.6e-01""","=""7.e+00""","=""0.05""",E,"=""0.00000000""","=""6.39083018""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(4F).6p""","=""b 3D*""","=""3""",7,7,,"=""T2202""","=""L9083,L11529""",
"=""194.04766""","=""0.00020""","=""194.047728""","=""0.000011""","=""800""","=""1.0e+07""","=""8.e-03""","=""2.4e-01""","=""-1.4""",E,"=""0.81426023""","=""7.2036264""","=""5d9.6s""","=""3D""","=""2""","=""5d9.7p""","=""3F*""","=""3""",5,7,,"=""T2202""","=""L11529""",
"=""194.06664""","=""0.00020""","=""194.066856""","=""0.000008""","=""610""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""7.6430493""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(2G).6p""","=""b 3F*""","=""2""",7,5,,"=""""","=""L11529""",
"=""194.123933""","=""0.000007""","=""194.123941""","=""0.000006""","=""3400l""","=""2.0e+08""","=""1.9e-01""","=""4.e+00""","=""-0.3""",E,"=""1.25619158""","=""7.6430493""","=""5d9.6s""","=""3D""","=""1""","=""5d8.6s.(2G).6p""","=""b 3F*""","=""2""",3,5,,"=""T2202""","=""L9083,L11529""",
"=""194.47712""","=""0.00020""","=""194.47713""","=""0.00003""","=""500""","=""6.e+06""","=""3.2e-03""","=""1.0e-01""","=""-1.8""",E,"=""0.81426023""","=""7.1895187""","=""5d9.6s""","=""3D""","=""2""","=""5d9.7p""","=""3P*""","=""2""",5,5,,"=""T2202""","=""L11529""",
"=""194.5221""","=""0.0004""","=""194.522373""","=""0.000019""","=""610""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""8.0470987""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.(3F<4>).6s.7p.(3P*<2>)""","=""(4,2)*""","=""3""",5,7,,"=""""","=""L11529""",
"=""194.981421""","=""0.000008""","=""194.981433""","=""0.000004""","=""3700""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""6.35876946""","=""5d9.6s""","=""3D""","=""3""","=""5d8.6s.(2F).6p""","=""1D*""","=""2""",7,5,,"=""""","=""L9083,L11529""",
"=""195.17703""","=""0.00003""","=""195.177009""","=""0.000007""","=""910""","=""""","=""""","=""""","=""""",,"=""1.25431290""","=""7.60671059""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(2G).6p""","=""b 3F*""","=""3""",7,7,,"=""""","=""L9083,L11529""",
